,B cells,CD4+ T cells,CD8+ T cells,Dendritic cells,Endothelial,Epithelial,Fibroblasts,Macrophages,NK cells,Plasma cells,Unassigned,n_cells,spot_x,spot_y
spot_1749,0.0,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.42857142857142855,0.2857142857142857,0.0,0.0,0.047619047619047616,21,,
spot_1750,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,9,,
spot_1751,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.5416666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,24,,
spot_1752,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.08333333333333333,12,,
spot_1753,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.5789473684210527,0.2631578947368421,0.0,0.0,0.05263157894736842,19,,
spot_1754,0.0,0.0,0.1,0.0,0.0,0.3,0.4,0.1,0.0,0.0,0.1,10,,
spot_1755,0.0,0.0625,0.0,0.0,0.0625,0.125,0.25,0.1875,0.0,0.0,0.3125,16,,
spot_1756,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.0,0.0,0.2,15,,
spot_1757,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.15789473684210525,0.42105263157894735,0.10526315789473684,0.0,0.0,0.21052631578947367,19,,
spot_1758,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.0,0.0,0.058823529411764705,17,,
spot_1759,0.0,0.04,0.08,0.04,0.12,0.04,0.4,0.28,0.0,0.0,0.0,25,,
spot_1760,0.0,0.0,0.18518518518518517,0.0,0.18518518518518517,0.0,0.4074074074074074,0.18518518518518517,0.0,0.0,0.037037037037037035,27,,
spot_1761,0.0,0.0,0.3225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.1935483870967742,0.41935483870967744,0.0,0.0,0.0,31,,
spot_1762,0.0,0.25806451612903225,0.3548387096774194,0.03225806451612903,0.0,0.0,0.03225806451612903,0.3225806451612903,0.0,0.0,0.0,31,,
spot_1763,0.0,0.08571428571428572,0.11428571428571428,0.0,0.2,0.0,0.11428571428571428,0.37142857142857144,0.0,0.0,0.11428571428571428,35,,
spot_1855,0.0,0.0,0.25,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,12,,
spot_1856,0.0,0.05,0.25,0.0,0.1,0.0,0.3,0.15,0.0,0.0,0.15,20,,
spot_1857,0.0,0.0,0.125,0.0,0.0625,0.0625,0.3125,0.1875,0.0,0.0,0.25,16,,
spot_1858,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.2222222222222222,9,,
spot_1859,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.5,0.25,0.0,0.0,0.0,12,,
spot_1860,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.2222222222222222,9,,
spot_1861,0.0,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.0,0.48148148148148145,0.37037037037037035,0.0,0.0,0.0,27,,
spot_1862,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.08333333333333333,12,,
spot_1863,0.0,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.5789473684210527,0.15789473684210525,0.0,0.0,0.05263157894736842,19,,
spot_1864,0.0,0.0625,0.1875,0.0,0.0,0.0,0.25,0.4375,0.0,0.0,0.0625,16,,
spot_1865,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,9,,
spot_1866,0.0,0.08333333333333333,0.20833333333333334,0.0,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.2916666666666667,0.0,0.0,0.08333333333333333,24,,
spot_1867,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,7,,
spot_1868,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.47368421052631576,0.3684210526315789,0.0,0.0,0.0,19,,
spot_1869,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.0,0.0,0.07692307692307693,13,,
spot_1870,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,9,,
spot_1871,0.0,0.0,0.25,0.0,0.05,0.15,0.25,0.3,0.0,0.0,0.0,20,,
spot_1872,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,12,,
spot_1873,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.05263157894736842,0.42105263157894735,0.2631578947368421,0.0,0.0,0.05263157894736842,19,,
spot_1874,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.11764705882352941,0.4117647058823529,0.17647058823529413,0.0,0.0,0.058823529411764705,17,,
spot_1875,0.0,0.0,0.32,0.0,0.0,0.04,0.32,0.24,0.0,0.0,0.08,25,,
spot_1876,0.0,0.08108108108108109,0.5945945945945946,0.0,0.02702702702702703,0.0,0.0,0.2972972972972973,0.0,0.0,0.0,37,,
spot_1877,0.0,0.058823529411764705,0.5588235294117647,0.0,0.0,0.029411764705882353,0.029411764705882353,0.23529411764705882,0.0,0.0,0.08823529411764706,34,,
spot_1970,0.0,0.0625,0.0625,0.0,0.1875,0.125,0.1875,0.375,0.0,0.0,0.0,16,,
spot_1971,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,9,,
spot_1972,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,6,,
spot_1973,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.0,0.2727272727272727,11,,
spot_1974,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.0,0.0,0.0,11,,
spot_1975,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,14,,
spot_1976,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.3333333333333333,0.0,0.0,0.2,15,,
spot_1977,0.0,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,12,,
spot_1978,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.0,0.0,0.21428571428571427,14,,
spot_1979,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.18181818181818182,11,,
spot_1980,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,4,,
spot_1981,0.0,0.0,0.0,0.0,0.09523809523809523,0.14285714285714285,0.6190476190476191,0.047619047619047616,0.0,0.0,0.09523809523809523,21,,
spot_1982,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.0,0.0,0.0,13,,
spot_1983,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0,0.0,0.0,11,,
spot_1984,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.3,0.0,0.0,0.0,10,,
spot_1985,0.0,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.391304347826087,0.08695652173913043,0.0,0.0,0.043478260869565216,23,,
spot_1986,0.0,0.0,0.0625,0.0,0.0,0.125,0.5,0.3125,0.0,0.0,0.0,16,,
spot_1987,0.0,0.125,0.1875,0.0,0.0625,0.0625,0.1875,0.375,0.0,0.0,0.0,16,,
spot_1988,0.0,0.0,0.08,0.0,0.16,0.0,0.48,0.2,0.0,0.0,0.08,25,,
spot_1989,0.0,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.0,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,19,,
spot_1990,0.0,0.20833333333333334,0.4166666666666667,0.041666666666666664,0.0,0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,0.125,24,,
spot_1991,0.0,0.027777777777777776,0.4166666666666667,0.0,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.4166666666666667,0.0,0.0,0.0,36,,
spot_1992,0.0,0.11627906976744186,0.6046511627906976,0.0,0.06976744186046512,0.0,0.0,0.18604651162790697,0.0,0.0,0.023255813953488372,43,,
spot_2084,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.5384615384615384,0.0,0.0,0.15384615384615385,13,,
spot_2085,0.0,0.0,0.11538461538461539,0.0,0.15384615384615385,0.038461538461538464,0.34615384615384615,0.2692307692307692,0.0,0.0,0.07692307692307693,26,,
spot_2086,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.13333333333333333,0.06666666666666667,0.2,0.0,0.0,0.26666666666666666,15,,
spot_2087,0.0,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.05555555555555555,18,,
spot_2088,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.0,0.0,0.07692307692307693,13,,
spot_2089,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,14,,
spot_2090,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.3333333333333333,0.0,0.0,0.26666666666666666,15,,
spot_2091,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091,11,,
spot_2092,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.7647058823529411,0.058823529411764705,0.0,0.0,0.0,17,,
spot_2093,0.0,0.0,0.047619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.5714285714285714,0.14285714285714285,0.0,0.0,0.047619047619047616,21,,
spot_2094,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.46153846153846156,0.38461538461538464,0.0,0.0,0.0,13,,
spot_2095,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,15,,
spot_2096,0.0,0.0,0.3181818181818182,0.0,0.09090909090909091,0.13636363636363635,0.36363636363636365,0.045454545454545456,0.0,0.0,0.045454545454545456,22,,
spot_2097,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.42857142857142855,0.5,0.0,0.0,0.0,14,,
spot_2098,0.0,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.2222222222222222,0.4444444444444444,0.05555555555555555,0.0,0.0,0.0,18,,
spot_2099,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.5454545454545454,0.0,0.0,0.0,0.2727272727272727,11,,
spot_2100,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.0,0.23076923076923078,13,,
spot_2101,0.0,0.0,0.08,0.04,0.08,0.04,0.64,0.12,0.0,0.0,0.0,25,,
spot_2102,0.0,0.037037037037037035,0.25925925925925924,0.0,0.0,0.1111111111111111,0.5185185185185185,0.037037037037037035,0.0,0.0,0.037037037037037035,27,,
spot_2103,0.0,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.3684210526315789,0.05263157894736842,0.0,0.0,0.0,19,,
spot_2104,0.0,0.0,0.3181818181818182,0.0,0.13636363636363635,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,22,,
spot_2105,0.0,0.047619047619047616,0.38095238095238093,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.2857142857142857,0.0,0.0,0.0,21,,
spot_2106,0.0,0.06521739130434782,0.2391304347826087,0.021739130434782608,0.0,0.0,0.021739130434782608,0.6086956521739131,0.0,0.0,0.043478260869565216,46,,
spot_2199,0.0,0.25,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.125,8,,
spot_2200,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.0,0.1,10,,
spot_2201,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.0,0.23076923076923078,13,,
spot_2202,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.6428571428571429,0.14285714285714285,0.0,0.0,0.14285714285714285,14,,
spot_2203,0.0,0.0,0.0625,0.0,0.1875,0.125,0.1875,0.0,0.0,0.0,0.4375,16,,
spot_2204,0.0,0.0,0.0,0.0,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.0,0.0,0.07142857142857142,14,,
spot_2205,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,6,,
spot_2206,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.0,0.0,0.16666666666666666,12,,
spot_2207,0.0,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0,0.05555555555555555,18,,
spot_2208,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.17647058823529413,0.4117647058823529,0.17647058823529413,0.0,0.0,0.0,17,,
spot_2209,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.7142857142857143,0.0,0.0,0.0,0.07142857142857142,14,,
spot_2210,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.0,0.18181818181818182,11,,
spot_2211,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.0,0.0,0.1,10,,
spot_2212,0.0,0.0,0.3,0.0,0.2,0.05,0.3,0.05,0.0,0.0,0.1,20,,
spot_2213,0.0,0.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.35714285714285715,0.35714285714285715,0.0,0.0,0.03571428571428571,28,,
spot_2214,0.0,0.06666666666666667,0.2,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.0,0.13333333333333333,15,,
spot_2215,0.0,0.0,0.07692307692307693,0.0,0.0,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.0,0.0,0.0,13,,
spot_2216,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.0,0.0,0.0,18,,
spot_2217,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.0,0.0,0.21428571428571427,14,,
spot_2218,0.0,0.08695652173913043,0.34782608695652173,0.0,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.0,0.0,0.043478260869565216,23,,
spot_2219,0.0,0.15789473684210525,0.47368421052631576,0.0,0.0,0.05263157894736842,0.0,0.21052631578947367,0.0,0.0,0.10526315789473684,19,,
spot_2220,0.0,0.17647058823529413,0.4117647058823529,0.0,0.0,0.029411764705882353,0.029411764705882353,0.2647058823529412,0.0,0.0,0.08823529411764706,34,,
spot_2221,0.0,0.03333333333333333,0.3333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.4,0.0,0.0,0.06666666666666667,30,,
spot_2313,0.0,0.0,0.0,0.0,0.07692307692307693,0.8461538461538461,0.0,0.07692307692307693,0.0,0.0,0.0,13,,
spot_2314,0.0,0.125,0.0,0.0,0.0,0.125,0.5,0.125,0.0,0.0,0.125,8,,
spot_2315,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,4,,
spot_2316,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.0,0.0,0.07692307692307693,13,,
spot_2317,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,6,,
spot_2318,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,6,,
spot_2319,0.0,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.631578947368421,0.10526315789473684,0.0,0.0,0.05263157894736842,19,,
spot_2320,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,7,,
spot_2321,0.0,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2727272727272727,11,,
spot_2322,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.375,0.1875,0.0,0.0,0.1875,16,,
spot_2323,0.0,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.0,0.0,0.058823529411764705,17,,
spot_2324,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.5833333333333334,0.16666666666666666,0.0,0.0,0.08333333333333333,12,,
spot_2325,0.0,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.0,0.0,0.13636363636363635,22,,
spot_2326,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.15,0.0,0.0,0.05,20,,
spot_2327,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,9,,
spot_2328,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,11,,
spot_2329,0.0,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0,0.38095238095238093,0.2857142857142857,0.0,0.0,0.09523809523809523,21,,
spot_2330,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.0,0.0,0.14285714285714285,14,,
spot_2331,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,12,,
spot_2332,0.0,0.14285714285714285,0.38095238095238093,0.0,0.0,0.0,0.19047619047619047,0.23809523809523808,0.0,0.0,0.047619047619047616,21,,
spot_2333,0.0,0.04,0.36,0.0,0.0,0.12,0.0,0.4,0.0,0.0,0.08,25,,
spot_2334,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.4117647058823529,0.0,0.0,0.058823529411764705,17,,
spot_2335,0.0,0.25,0.21875,0.0625,0.03125,0.0,0.03125,0.34375,0.0,0.0,0.0625,32,,
spot_2428,0.0,0.13333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,15,,
spot_2429,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,12,,
spot_2430,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,6,,
spot_2431,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.4,0.0,0.0,0.1,10,,
spot_2432,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,9,,
spot_2433,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,12,,
spot_2434,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,5,,
spot_2435,0.0,0.0,0.15384615384615385,0.0,0.3076923076923077,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.07692307692307693,13,,
spot_2436,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.2727272727272727,0.5454545454545454,0.0,0.0,0.0,0.0,11,,
spot_2437,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,7,,
spot_2438,0.0,0.15384615384615385,0.19230769230769232,0.0,0.07692307692307693,0.038461538461538464,0.2692307692307692,0.2692307692307692,0.0,0.0,0.0,26,,
spot_2439,0.0,0.0625,0.0625,0.0,0.0,0.25,0.4375,0.0625,0.0,0.0,0.125,16,,
spot_2440,0.0,0.04,0.08,0.0,0.12,0.08,0.52,0.08,0.0,0.0,0.08,25,,
spot_2441,0.0,0.12,0.2,0.0,0.08,0.08,0.52,0.0,0.0,0.0,0.0,25,,
spot_2442,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,12,,
spot_2443,0.0,0.1,0.15,0.1,0.05,0.05,0.15,0.35,0.0,0.0,0.05,20,,
spot_2444,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.06666666666666667,0.0,0.0,0.13333333333333333,15,,
spot_2445,0.0,0.08333333333333333,0.041666666666666664,0.125,0.08333333333333333,0.08333333333333333,0.2916666666666667,0.2916666666666667,0.0,0.0,0.0,24,,
spot_2446,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.4,0.4,0.0,0.0,0.06666666666666667,15,,
spot_2447,0.0,0.0,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,19,,
spot_2448,0.0,0.15789473684210525,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.3157894736842105,0.0,0.0,0.0,19,,
spot_2449,0.0,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.21428571428571427,0.4642857142857143,0.0,0.0,0.03571428571428571,28,,
spot_2450,0.0,0.0,0.17391304347826086,0.0,0.08695652173913043,0.043478260869565216,0.21739130434782608,0.43478260869565216,0.0,0.0,0.043478260869565216,23,,
spot_2542,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,6,,
spot_2543,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.3125,16,,
spot_2544,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.0,0.0,0.2857142857142857,14,,
spot_2545,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.0,0.0,0.07142857142857142,14,,
spot_2546,0.0,0.0,0.4375,0.0,0.0,0.25,0.1875,0.0625,0.0,0.0,0.0625,16,,
spot_2547,0.0,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.5714285714285714,0.23809523809523808,0.0,0.0,0.047619047619047616,21,,
spot_2548,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,15,,
spot_2549,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.0,0.0,0.2857142857142857,14,,
spot_2550,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.3,0.0,0.0,0.1,10,,
spot_2551,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.2727272727272727,11,,
spot_2552,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.0,0.0,0.0,13,,
spot_2553,0.0,0.0,0.2222222222222222,0.0,0.0,0.3888888888888889,0.2222222222222222,0.1111111111111111,0.0,0.0,0.05555555555555555,18,,
spot_2554,0.0,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.2777777777777778,0.0,0.0,0.0,18,,
spot_2555,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.25,0.4166666666666667,0.0,0.0,0.0,12,,
spot_2556,0.0,0.0,0.0,0.0,0.1875,0.0,0.375,0.4375,0.0,0.0,0.0,16,,
spot_2557,0.0,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.0,0.4090909090909091,0.2727272727272727,0.0,0.0,0.0,22,,
spot_2558,0.0,0.0625,0.25,0.0,0.0,0.0625,0.4375,0.125,0.0,0.0,0.0625,16,,
spot_2559,0.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.6111111111111112,0.16666666666666666,0.0,0.0,0.05555555555555555,18,,
spot_2560,0.0,0.04,0.12,0.12,0.08,0.04,0.24,0.36,0.0,0.0,0.0,25,,
spot_2561,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.7272727272727273,0.0,0.0,0.0,0.13636363636363635,22,,
spot_2562,0.0,0.045454545454545456,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,22,,
spot_2563,0.0,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.0,0.30434782608695654,0.34782608695652173,0.0,0.0,0.0,23,,
spot_2564,0.0,0.03571428571428571,0.14285714285714285,0.0,0.17857142857142858,0.03571428571428571,0.14285714285714285,0.39285714285714285,0.0,0.0,0.07142857142857142,28,,
spot_2657,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,11,,
spot_2658,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.36363636363636365,0.3181818181818182,0.0,0.0,0.09090909090909091,22,,
spot_2659,0.0,0.0,0.0,0.0,0.12,0.0,0.52,0.32,0.0,0.0,0.04,25,,
spot_2660,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.15,0.0,0.0,0.05,20,,
spot_2661,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,12,,
spot_2662,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.5789473684210527,0.05263157894736842,0.0,0.0,0.10526315789473684,19,,
spot_2663,0.0,0.0,0.05,0.0,0.1,0.0,0.45,0.4,0.0,0.0,0.0,20,,
spot_2664,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,9,,
spot_2665,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,12,,
spot_2666,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,11,,
spot_2667,0.0,0.0,0.05,0.0,0.1,0.1,0.6,0.15,0.0,0.0,0.0,20,,
spot_2668,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.4166666666666667,12,,
spot_2669,0.0,0.0,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.23809523809523808,0.0,0.0,0.0,21,,
spot_2670,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.10526315789473684,0.42105263157894735,0.2631578947368421,0.0,0.0,0.0,19,,
spot_2671,0.0,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.5217391304347826,0.0,0.0,0.0,23,,
