marker_a,marker_b,colocalization_score,jaccard_index,co_occurrence_spots,co_occurrence_fraction,pearson_r,spearman_rho,correlation_pvalue,neighbor_enrichment_ab,neighbor_enrichment_ba,neighbor_enrichment_pvalue,mutual_neighbor_enrichment
CD163,CD45,0.548696917943418,0.11560860566973095,7206,0.05125469443496074,0.043823796141699047,0.06679227032360643,9.933313067353255e-61,0.8689107181587229,0.842121443097031,1.0,0.855516080627877
PanCK,CD16,0.5485827365479844,0.09196762894069332,3807,0.027078354387162853,-0.01204709797216619,0.08007756903055951,6.2646333403469925e-06,1.9673279353072857,1.8028598560284392,0.005,1.8850938956678625
LAG-3,PTEN,0.5480945509078453,0.11172310992346986,6146,0.043715147376806644,-0.006089745570133991,0.03958583701116726,0.022407553343033366,1.1534809979147298,1.2090429365269397,0.005,1.1812619672208347
CD31,CD163,0.5477101039574969,0.1791567087743257,10495,0.07464862865596905,-0.035727809413814704,0.11590749806692767,6.004483136094888e-41,1.2428618364161017,1.257249030408021,0.005,1.2500554334120615
CD68,CD45RO,0.5471152850912038,0.12990941469205874,7988,0.056816888585410265,-0.044574645890285584,0.084374348906008,9.109405566534161e-63,1.1329017742209442,1.0974803878830683,0.005,1.1151910810520063
GranzymeB,E-Cadherin,0.5460249725722962,0.03903537326388889,1439,0.010235290770456356,0.031199071314806013,0.07840323616318662,1.259260245355307e-31,1.504372879216985,1.5107191689846742,0.005,1.5075460241008296
GranzymeB,CD3E,0.5458723592327844,0.044004637743683774,1632,0.011608057357459884,0.025128672608537222,0.11976669857950505,4.360864296550249e-21,1.2547576104214482,1.2321365860888667,0.005,1.2434470982551575
CD163,CD45RO,0.5457995771379528,0.13843459873789937,8380,0.05960509844087857,-0.030992115051871237,0.0932573789322175,3.135278280252936e-31,1.1111822545857029,1.0796520752340921,0.005,1.0954171649098976
PD-L1,PTEN,0.5449948531918964,0.0591035208572522,2471,0.017575679981791284,0.002981408242097136,0.061013280377199955,0.2636142130992333,1.2537020963629781,1.2982947187558875,0.005,1.2759984075594328
CD68,CD31,0.5446782166586621,0.1765759372835251,10451,0.07433566632525322,-0.03993624147298573,0.11032098911861736,9.895481740962038e-51,1.234398345815011,1.202868829516008,0.005,1.2186335876655094
CD163,PD-1,0.5444815916953789,0.0918626960293627,4405,0.03133179697280073,-0.027653569101098997,0.011981615917841802,7.032580311679686e-06,1.256254306293024,1.2321307368954084,0.005,1.2441925215942162
GranzymeB,PCNA,0.5437089236871462,0.0491861871769493,1789,0.012724763855695915,0.05218652502252836,0.09122577359234545,2.253680062671278e-85,1.5509828953835338,1.573817126320704,0.005,1.562400010852119
Ki-67,Vimentin,0.5433319399714172,0.07865764355335589,3115,0.022156310458632072,0.060697324644397775,0.08426785168882064,7.300944124973408e-115,1.2697835673164162,1.2738238835756543,0.005,1.2718037254460353
CD3E,CD11c,0.5423341136739581,0.12339489044110612,6448,0.045863207010356205,-0.003924290002321664,0.05496121638676335,0.14117522889329373,1.215849388225277,1.2431779520217354,0.005,1.2295136701235063
CD11c,CD45RA,0.5413482935631566,0.12040894324479266,6301,0.044817628314555595,0.007556965563814242,0.05415258211435849,0.004603485152140362,1.181011776065818,1.1346370868915276,0.005,1.157824431478673
CD68,CD8A,0.5404293137598668,0.11786533316346032,7401,0.05264168658245135,-0.0748713127749738,0.02290061077879933,8.867269021778977e-18,1.1122901031827575,1.078406101503461,0.005,1.095348102343109
Beta-catenin,CD138,0.5402347792845301,0.021858489588728894,422,0.0030015932627745533,0.08893173563482215,-0.02133539572595779,1.2373994342800935e-15,0.8381449929693069,0.8061538868630543,1.0,0.8221494399161806
GranzymeB,HLA-DR,0.5395729466623338,0.03841287787019839,1427,0.010149937407533857,0.03646957761972843,0.0927263665469454,1.3570172988666456e-42,1.3613819338900062,1.3746501791572565,0.005,1.3680160565236315
CD138,PCNA,0.5393700578055696,0.06192832897157516,2390,0.01699954478206441,0.038994017411268296,0.05512539001603702,1.9040443889050548e-48,1.2655026508931237,1.3222915579021584,0.005,1.293897104397641
PanCK,HLA-DR,0.5392057331653016,0.06766528925619834,2882,0.02049903266188688,-0.018630369595909413,0.05291505131152492,2.826065440875298e-12,1.5077627280582588,1.3855683743934517,0.005,1.4466655512258553
PanCK,CD163,0.5388679711400081,0.0662010181129395,2796,0.0198873335609423,-0.017634204046463323,0.01846794038894275,3.77868074962977e-11,1.568765716815861,1.4418191176560404,0.005,1.5052924172359508
Ki-67,PTEN,0.5388122204912827,0.07057226871748473,2808,0.0199726869238648,0.045393961567788396,0.07132696985293767,4.974119806828975e-65,1.3663605037448792,1.379439603463372,0.005,1.3729000536041256
CD31,alphaSMA,0.5385719388031797,0.16015598275980023,9364,0.0666040742005235,0.014883240561828907,0.050583260978293076,2.3938760788754615e-08,1.0552227663248592,1.0670657395024994,0.005,1.0611442529136794
CD163,CD8A,0.5382520471825296,0.12542427670922904,7760,0.05519517468988278,-0.0622311881799381,0.02368846172093252,6.490665295364191e-19,1.1081763793331187,1.0781251346796377,0.005,1.093150757006378
VISTA,PCNA,0.5378296293130193,0.16146035060539213,9588,0.06819733697507682,-0.008886175511058723,0.0548016639234239,0.000862363540794851,1.0572584684109056,1.0823605446547928,0.005,1.0698095065328492
Ki-67,PanCK,0.5378003781143879,0.08844439089046872,1468,0.010441561397519063,0.03592852550320026,0.10980536376193278,2.1698145692830685e-41,1.9390223276414016,2.008201571932747,0.005,1.9736119497870743
CD4,GranzymeB,0.5364215034792477,0.030550172265288545,1135,0.008073005576419712,0.042207521300538696,0.025233680066803783,2.9939792274682736e-21,1.2142873202508542,1.219275988980176,0.005,1.2167816546155152
CD138,VISTA,0.5357387944022771,0.07029240380072445,2678,0.01904802549220439,0.030321037344149572,0.10703483069801013,5.7937274567960996e-30,1.2836525546288733,1.3096172286613226,0.005,1.2966348916450978
alphaSMA,E-Cadherin,0.5350602482330603,0.1874051196147202,10740,0.07639125981563674,0.004185277478897901,0.13093504064407452,0.11658089115005388,1.0663925269146308,1.0622211410303934,0.005,1.0643068339725121
CD11c,CD163,0.5342177816199812,0.16285165472808036,8139,0.05789091840218505,0.01809699894078189,0.11654092068569713,1.152263663589794e-11,1.0060933398088494,1.0224760747359911,0.11,1.0142847072724201
GranzymeB,CD68,0.5331670483742881,0.04549875715984005,1684,0.011977921930124046,0.02921819241635882,0.09439667996916372,6.097794397415243e-28,1.443912407336771,1.4619164889886835,0.005,1.4529144481627272
PD-L1,Vimentin,0.5325223607177518,0.05583695988204799,2348,0.016700808011835665,-0.0012245528437881924,0.0025658585536283427,0.6461267959288741,1.1893881920943663,1.2130033724017295,0.005,1.201195782248048
CD11c,CD20,0.5323605029565743,0.13074327581220477,6781,0.04823176283145556,0.009334468076960168,0.03268436225911369,0.0004651535980159707,1.2137195976810666,1.1670472333205626,0.005,1.1903834155008146
CD45RO,Vimentin,0.5321627551233127,0.12570484153217967,7758,0.055180949129395696,-0.04554583274075513,-0.04411427726067213,1.6326704399342845e-61,0.9347228290024898,0.9766572535545703,1.0,0.9556900412785301
Beta-catenin,PanCK,0.5320727679553551,0.06950622276137844,1547,0.011003471036758848,0.0712537596405193,0.05181211207917032,3.531564566810638e-84,0.9246113740158264,1.0151121097240268,1.0,0.9698617418699266
CD45RA,HLA-DR,0.5305558473367347,0.12538741950506657,7808,0.05553658814157278,-0.018164519495448603,0.04539292799971298,9.665557050379585e-12,0.865256492914403,0.8789824830527464,1.0,0.8721194879835747
CD138,CD16,0.5293222167644993,0.04011127971674254,1586,0.011280869466256971,0.06590641780451788,0.0015536125228955242,0.5602087266517042,1.0658946897231876,1.1286961665914552,0.005,1.0972954281573215
CD11c,CD8A,0.5276918306074503,0.12426886566305494,6480,0.04609081597814954,-0.007154770795517082,0.052429196907787814,0.007302289292813517,1.146097834024814,1.127637822185166,0.005,1.13686782810499
CD8A,PTEN,0.5268945685493298,0.07461084272678475,4865,0.03460367588482986,-0.10312670291193088,-0.13238998801086527,0.0,0.8342169512721742,0.8916014378422753,1.0,0.8629091945572247
CD20,Vimentin,0.5258079709872102,0.09631029152288306,6168,0.04387162854216456,-0.036931484547008855,-0.030069333887218008,1.702151864742904e-29,0.7458869302136345,0.7709769742902989,1.0,0.7584319522519667
CD4,HLA-DR,0.5248662693340974,0.16581107971172016,9916,0.07053032889495846,-0.02233637163268542,0.026686600695712936,5.469791823068826e-17,0.970312651661645,0.987621068980771,1.0,0.978966860321208
Ki-67,LAG-3,0.5239489275950486,0.08880931642956225,2753,0.019581484010470013,0.00492044456889113,0.11023565790409565,0.06504554487489937,1.2876922287718178,1.2492916765216617,0.005,1.2684919526467398
CD16,alphaSMA,0.5235473091685543,0.17353889664924896,10063,0.07157590759075907,-0.0018964832364541892,0.0800392242259538,0.4770271772026426,1.0931308203685477,1.0886760705041214,0.005,1.0909034454363344
CD11c,PTEN,0.5231904203198016,0.08505197620768247,4590,0.032647661317855924,-0.020614340641172645,0.000649165852922068,0.807690515621956,0.8472634522743593,0.8870176491427805,1.0,0.8671405507085699
alphaSMA,HLA-DR,0.5227035539289187,0.19500463505500848,11149,0.07930038693524524,-0.015537585876249852,0.11052497291953013,5.669996479547476e-09,1.0681776311652553,1.0700180142515883,0.005,1.0690978227084218
LAG-3,PanCK,0.5222946300811769,0.06418339773948921,2209,0.015712131557983386,-0.005507684922475621,0.019899266167405692,0.03891005891751423,1.405064427920757,1.557847601044238,0.005,1.4814560144824975
PanCK,PD-1,0.5218795341238015,0.04883116883116883,1316,0.00936041880050074,-0.011797583337199024,-0.0003764296212495498,0.8877567421656507,1.391904472700582,1.2518085581190455,0.005,1.3218565154098139
LAG-3,alphaSMA,0.5214589243968897,0.174238385752927,8825,0.06277028564925458,-0.000995438868979566,0.1200415038461055,0.7089679317924081,1.0508920599882123,1.0636369897915696,0.005,1.057264524889891
LAG-3,VISTA,0.5213913348208906,0.13675711200826213,7283,0.05180237851371344,-0.013329551566982723,0.08714878779741016,5.787608253582214e-07,1.0818951106345467,1.0827705905179172,0.005,1.082332850576232
LAG-3,CD31,0.5213611960350183,0.12378906032933855,6683,0.04753471036758848,-0.02131658344876771,0.026838591435690017,1.3103541561733447e-15,1.1722798161840444,1.1681787212545642,0.005,1.1702292687193043
GranzymeB,PD-L1,0.5211256710263961,0.04192005189329441,517,0.003677307385911005,0.012897380298570956,0.05172785318914654,1.3240585456380392e-06,1.6609766701177782,1.6892582412078132,0.005,1.6751174556627957
CD4,PD-L1,0.520935834896272,0.08742831718410124,3537,0.025157903721406624,0.013001848418138366,0.08435036986204227,1.0865216528776156e-06,1.0044267550224277,1.0256408906236374,0.38,1.0150338228230327
Beta-catenin,Ki-67,0.5207945092994358,0.03670315518351577,741,0.005270570160464322,0.04078616086016783,0.0023147283493307404,0.38544101845334466,1.0170015985772591,1.0258853250070514,0.085,1.0214434617921553
CD4,PD-1,0.5202626776121487,0.12496250910493166,5833,0.04148884716057813,0.030558168540880212,0.06970482918964117,2.0820559393653873e-30,1.092715291038122,1.091987056922135,0.005,1.0923511739801284
CD3E,PD-L1,0.5202176787259976,0.053074479685203624,2239,0.01592551496528963,0.011751038562741395,0.033985892392209435,1.0518268978785334e-05,0.9543132761657037,0.9840044277312471,1.0,0.9691588519484754
GranzymeB,VISTA,0.5180455672629042,0.02706067002218975,1000,0.007112780243541596,0.0006502168526709032,0.04666751740952778,0.8073852814499857,1.145379972058871,1.1412588021167616,0.005,1.1433193870878164
Ki-67,PD-1,0.5178853758075468,0.06675629122379532,1589,0.011302207806987595,0.00014638658821009034,0.06170444928186466,0.9562276590414674,1.2263549056529852,1.1839209596893043,0.005,1.2051379326711449
PD-L1,VISTA,0.5176153013449694,0.06303717951839498,2589,0.018414988050529192,0.0032930605253247355,0.029797424335648352,0.21692536177386632,1.1064149391925666,1.0941038105670704,0.005,1.1002593748798186
CD31,E-Cadherin,0.5172098380360077,0.14482929651979828,8760,0.06230795493342438,-0.06582940969444184,-0.03575902591779706,5.127271652665538e-41,1.0389785501768527,1.0420592755753015,0.005,1.040518912876077
CD31,PD-L1,0.5164171639242943,0.07486132246821461,3050,0.021693979742801867,-0.018201060064659914,0.06541836834083653,8.786331770311913e-12,1.1287603908117274,1.148136995383799,0.005,1.138448693097763
CD11c,PD-1,0.5164091990087294,0.08586733890026785,3270,0.023258791396381016,-0.002593661184119116,0.014663081618513568,0.3308009672550686,1.1240136119774227,1.1111573932694536,0.005,1.117585502623438
VISTA,PD-1,0.5159216680756762,0.08334025413171664,4014,0.028550699897575964,-0.02669306760176335,0.04359958540577173,1.3716850664846937e-23,1.079708099965379,1.0698429955959095,0.005,1.0747755477806442
CD68,alphaSMA,0.5154175220169865,0.1603682416967601,9459,0.06727978832365995,-0.0059147722513017064,0.03690361063171409,0.02656990411594815,1.0354550206179913,1.0288234439567516,0.005,1.0321392322873715
PanCK,PD-L1,0.5151579325010389,0.04293636123580671,813,0.005782690337999317,-0.009478551936303035,0.011495475499645304,0.0003792920955017825,1.8094186142033626,1.649539840474627,0.005,1.7294792273389947
CD45RO,PTEN,0.5147415837352337,0.06775668560343633,4401,0.031303345851826564,-0.12132851513953082,-0.12789388459226722,0.0,0.8206261513694557,0.8771019807924064,1.0,0.848864066080931
GranzymeB,CD16,0.5145204491158231,0.02931771155241448,1091,0.00776004324570388,-0.0037073081583242525,0.018944587680910698,0.16450766902025063,1.4877843578195749,1.494432660439192,0.005,1.4911085091293834
CD31,PD-1,0.5144624880974961,0.0852021658403004,4107,0.029212188460225334,-0.03552632438782674,-0.002847954184356086,0.28558810176199145,1.0803398070550148,1.073442332723289,0.005,1.0768910698891518
Beta-catenin,CD4,0.5144269347120987,0.03458002282367634,1606,0.011423125071127803,0.002484670048498218,-0.10148547650687294,0.3515251417443362,0.8528646072377355,0.8214187683241504,1.0,0.837141687780943
alphaSMA,PD-1,0.51431989285593,0.12015954066314567,5483,0.038999374075338565,-0.004581990717338382,0.07131801026152944,0.08578956723100302,1.0501513474350594,1.0274199091798006,0.005,1.03878562830743
CD11c,Vimentin,0.5136774055512001,0.09294615083726042,4990,0.035492773415272565,-0.03557609241582051,-0.0434458563733724,1.2911722840545552e-40,0.8918607480224264,0.9144059436293042,1.0,0.9031333458258652
GranzymeB,Vimentin,0.5134494243645635,0.02939768011067362,1105,0.007859622169113463,-0.009550621585180568,0.021847110478408874,0.0003421340663522,1.125911562244913,1.1515378174439843,0.005,1.1387246898444485
alphaSMA,CD163,0.5126741439562668,0.14823398064821708,8763,0.062329293274155005,-0.022038352829572536,0.01834742800756537,5.985421592643874e-12,0.9730915618192557,0.9691031480568849,1.0,0.9710973549380704
alphaSMA,PCNA,0.5125058337370514,0.14855219538596848,8783,0.06247154887902583,-0.029057122523022803,0.007457967258339988,0.005167163012466071,1.0971865271908106,1.113184198878178,0.005,1.1051853630344943
PTEN,CD45,0.5121865100621227,0.0552849451825489,3666,0.02607545237282349,-0.2587875330472162,-0.21839879864113448,0.0,0.7107799638609201,0.6631654544545361,1.0,0.6869727091577281
CD138,CD8A,0.5114605329886586,0.0402157551430005,1603,0.011401786730397177,-0.014106693764964614,0.009256613972709729,0.0005187820079121445,1.1413412583921312,1.1502445980016356,0.005,1.1457929281968835
CD138,PD-1,0.5113211434300119,0.035974304068522485,840,0.0059747354045749405,0.014421493962294264,0.0024023002794983732,0.3677211573762509,1.1079722764929163,1.1294711066293115,0.005,1.118721691561114
CD138,CD4,0.5108876949643386,0.030378223926611023,1212,0.008620689655172414,0.02460722142886143,-0.029756959334786226,2.758855087342392e-20,0.9557424149665734,0.9505908476507686,1.0,0.9531666313086711
GranzymeB,CD11c,0.5099099593880965,0.02142399939756768,569,0.004047171958575168,0.0020695883114303544,-0.003981880153069901,0.4377498827331745,1.149460274503473,1.153247623019135,0.005,1.151353948761304
LAG-3,CD11c,0.5097433348261137,0.11307151493439613,5050,0.035919540229885055,-0.012833116462311236,0.028239582868369053,1.4942037529847913e-06,1.060590236809741,1.0661275343355052,0.005,1.0633588855726233
Ki-67,GranzymeB,0.509211185341411,0.03917372289941379,421,0.0029944804825310116,0.00034146631552063285,0.04551340738221598,0.8981222971983643,1.2998916739935618,1.28331054182463,0.005,1.2916011079090959
CD138,CD45RA,0.5091886540076289,0.026943364453579654,1088,0.007738704904973256,-0.009985616999134368,0.07915831050497767,0.00018094998084234974,0.67862768886815,0.6592359381824238,1.0,0.6689318135252869
CD31,CD8A,0.5091830135720948,0.11561277496312448,7211,0.051290258336178444,-0.06877381985587211,-0.04857101843209492,3.416120365865068e-74,1.0096673313347921,0.9806747747637335,1.0,0.9951710530492628
Ki-67,PD-L1,0.5089463744974114,0.043472883556984726,703,0.005000284511209742,-0.0050743127741819894,0.024277440090765524,0.05708762232619132,1.3453610385470802,1.317432428612829,0.005,1.3313967335799546
alphaSMA,VISTA,0.5087647230529311,0.13491584523570038,8048,0.05724365540002276,-0.024705059066405098,-0.005141551631430425,0.05387363456262104,0.9592981813574795,0.947802476254428,1.0,0.9535503288059537
PD-L1,alphaSMA,0.5084141540134327,0.0788987107722702,3115,0.022156310458632072,-0.002894298750494736,0.06538668695784867,0.27782099633221613,1.047148062758578,1.0406898007314882,0.005,1.0439189317450333
GranzymeB,PTEN,0.5077840644093146,0.01778411039869126,674,0.004794013884147036,-0.020140640086868597,-0.0049819233162440866,0.06176248790745953,1.0518047268718254,1.0927373983523683,0.005,1.0722710626120968
Ki-67,E-Cadherin,0.5076689411326142,0.03471288532524996,1420,0.010100147945829066,-0.017034285516255986,-0.00485171291150111,0.06888498194626211,1.1595175795483073,1.1356784921359557,0.005,1.1475980358421314
Ki-67,CD138,0.5072984444267995,0.03522273198164866,476,0.0033856833959257995,0.008495606016394609,0.01963096208178208,0.0014450031569143787,1.231982787971148,1.173702900444944,0.005,1.202842844208046
CD11c,PCNA,0.5069154650191857,0.09286895722126155,4941,0.03514424718333902,-0.036615219492638316,-0.047136648999141675,6.38974923766828e-43,0.9728505496470622,0.9900022602953271,1.0,0.9814264049711947
alphaSMA,CD20,0.5056591717659175,0.14383172256964183,8602,0.06118413565494481,-0.024692654683539265,0.035122283496251086,2.0445439302986626e-20,1.0510170215489207,1.0333557667932207,0.005,1.0421863941710707
Ki-67,CD16,0.505217595835469,0.03559807207692119,1455,0.010349095254353022,-0.016162253026126713,-0.031215040334659213,1.3571961374125668e-09,1.3805311863041927,1.356479625195365,0.005,1.368505405749779
CD138,CD163,0.5051815267241546,0.03392996894801949,1344,0.009559576647319904,-0.01861122532106352,-0.013991059960817611,1.552330139471685e-07,1.0964897223738905,1.1501435788957446,0.005,1.1233166506348176
Ki-67,CD8A,0.5048310901810711,0.05068091708326151,2058,0.014638101741208604,-0.011388157925600386,0.0035749943361655353,0.18009651229124324,0.9979249123720301,0.9604877744140639,1.0,0.9792063433930469
GranzymeB,CD163,0.504630442527969,0.020199047568088182,755,0.005370149083873905,-0.021449401447325663,-0.01130759084316329,2.2357272392555702e-05,1.2574316285083749,1.2728439350285534,0.005,1.2651377817684641
Beta-catenin,CD20,0.5044158152223485,0.06503618008665625,2957,0.021032491180152497,-0.010564553900914505,-0.022330613483602078,7.453713522847896e-05,1.0695114831035308,1.018930541076252,0.06,1.0442210120898914
Ki-67,HLA-DR,0.5019429772697204,0.03227682465833091,1332,0.009474223284397405,-0.025183965177350484,-0.024113012169174098,1.5305495127019067e-19,1.164222116434267,1.1470903167374418,0.005,1.1556562165858544
GranzymeB,CD31,0.5017326591248887,0.023514552148558222,875,0.006223682713098896,-0.019008229899780016,0.005796325794936495,0.02975277781479085,1.0719677445918208,1.0649733451235621,0.005,1.0684705448576914
Beta-catenin,E-Cadherin,0.5016002681821061,0.049843828495293015,2282,0.01623136451576192,-0.009758485186682231,-0.07433013211649817,0.00025314490961508054,0.9216287773328359,0.9170142581235798,1.0,0.9193215177282079
CD138,LAG-3,0.5010436445325314,0.03042198233562316,961,0.006835381814043473,-0.007808839942045413,-0.021059154171673644,0.003411610471783032,1.056532401558025,1.094810124360069,0.005,1.075671262959047
Beta-catenin,PD-1,0.5006745580096409,0.031204452100172253,942,0.006700238989416183,0.015313732725078756,-0.055572809873282364,9.342037508545233e-09,0.868504814813204,0.853060691537237,1.0,0.8607827531752205
Ki-67,CD68,0.5000532988177847,0.025517920157476535,1063,0.007560885398884716,-0.020988774217220462,-0.0489836737037478,3.5276466934667895e-15,1.2229870983229565,1.2073541664080478,0.005,1.2151706323655023
CD31,HLA-DR,0.4998987935772552,0.13969539485548468,8521,0.060608000455217935,-0.08840287139428567,-0.07544369636416615,1.55406458675369e-176,0.9861498933685884,1.000804978243134,1.0,0.9934774358058612
CD138,GranzymeB,0.49957392980055293,0.008806559368357121,87,0.0006188118811881188,0.001973029684397355,-0.016432300159342737,0.4594253305845379,0.9672636125482981,1.0017354595801427,0.865,0.9844995360642204
GranzymeB,alphaSMA,0.49933560333187016,0.027519358253022114,988,0.0070274268806190966,-0.012885589299799284,0.014107211019737447,1.353812466653695e-06,0.9936537571000466,1.0049944990373063,0.705,0.9993241280686764
Beta-catenin,CD11c,0.4989646951469414,0.04875621890547264,1715,0.012198418117673837,-0.006015166898810895,-0.03317690354262771,0.024106774553759504,0.9718183780062144,0.9568682442087778,1.0,0.9643433111074962
GranzymeB,CD45RA,0.4986503759142593,0.022677957131516276,857,0.0060956526687151475,0.001821520652393504,-0.006646600388116542,0.49461658189284513,0.6415713951626614,0.6316216522106285,1.0,0.6365965236866449
Ki-67,alphaSMA,0.4985484374518499,0.04226213221245701,1659,0.011800102424035506,-0.010964982892613299,-0.014047074076254497,3.931426366153273e-05,1.0202610546823103,1.0070027346860757,0.23,1.0136318946841931
Ki-67,CD163,0.4983300459329686,0.026042300484338112,1070,0.007610674860589507,-0.019565079626809062,-0.060966333549251184,2.1895579251523437e-13,1.1783595638662805,1.1609010628291465,0.005,1.1696303133477135
PanCK,GranzymeB,0.49757410618799713,0.01716769286490402,237,0.0016857289177193582,-0.010826985391686443,-0.0059302901615187285,0.02617552730522758,1.3337857965648132,1.2265215498662525,0.005,1.280153673215533
CD138,CD45RO,0.4972751764097379,0.02901661700085863,1149,0.008172584499829293,-0.0242716585611367,-0.040120818321854414,8.86313477068483e-20,0.997774219257256,1.0072898353413497,0.59,1.0025320272993028
PanCK,CD8A,0.4971268429849821,0.038422948875815204,1685,0.011985034710367588,-0.04142716313162601,-0.07177702011589496,1.8628566441706797e-54,0.9130487013962351,0.8111705598375127,1.0,0.8621096306168738
Ki-67,CD45RO,0.4969423221673941,0.04545794392523365,1824,0.012973711164219871,-0.017120781051107946,-0.02737516837512376,1.3631646467745363e-10,0.9803629991728385,0.9452345821877489,1.0,0.9627987906802937
CD138,CD11c,0.49678577623593506,0.025649806513475565,749,0.005327472402412655,0.00555283872905605,-0.030567702703596513,0.03733628432889198,0.8061188286076272,0.8253476936716811,1.0,0.8157332611396542
Beta-catenin,VISTA,0.496484225222536,0.0487493955778276,2218,0.01577614658017526,-0.015400986458134217,-0.06434833495127676,7.69606893691119e-09,0.9754508353926147,0.9663121171787376,1.0,0.9708814762856761
Beta-catenin,GranzymeB,0.4964838732107845,0.009735411813892373,163,0.00115938317969728,-0.004897233274050144,-0.027451482082887276,0.06632192225251428,0.741298411003302,0.7322461872427095,1.0,0.7367722991230057
Beta-catenin,CD16,0.4959017693267263,0.03697790818087677,1714,0.012191305337430295,-0.01870219201221554,-0.0895042671256048,2.331780433143693e-12,0.8329372129804197,0.8484399320285051,1.0,0.8406885725044624
CD45RA,CD45RO,0.49547581447417177,0.10161208428535161,6404,0.045550244679640375,-0.11068630963572668,-0.02354242610393568,1.0607095171820444e-18,0.9481068025050968,0.9553332144469046,1.0,0.9517200084760007
Ki-67,CD31,0.4952292634953147,0.036655916890278424,1489,0.010590929782633436,-0.015269615816072626,-0.030152588516250196,1.0299785653670242e-08,1.0706731793675288,1.0475779852353189,0.005,1.0591255823014238
Beta-catenin,CD45RA,0.4951356614048099,0.04876727761168161,2251,0.016010868328212132,-0.010595097704402697,-0.08423967755582992,7.104116049356887e-05,0.9562784104558136,0.9069985183563344,1.0,0.931638464406074
CD138,CD45,0.4947343009085001,0.020171631485500097,818,0.005818254239217025,-0.03826275528752317,-0.05524339662751281,1.0354258428623688e-46,0.8150405042925364,0.8118133680334463,1.0,0.8134269361629913
Beta-catenin,PCNA,0.4945264068529831,0.049998904493766566,2282,0.01623136451576192,-0.01134832389491961,-0.0832299927094308,2.088423722693739e-05,0.8652383293408692,0.8831015502045158,1.0,0.8741699397726925
Ki-67,CD3E,0.49417242141493084,0.039672115197509246,1631,0.011600944577216343,-0.0231745598517758,-0.017034665900299093,1.684468704424855e-10,0.8745904439000072,0.8410981797911198,1.0,0.8578443118455634
Beta-catenin,PD-L1,0.49378508480240074,0.0238623500113199,527,0.003748435188346421,-0.008181280409278742,-0.03479469533621098,0.0021575332621735564,0.77830858187636,0.7902790633264198,1.0,0.7842938226013899
CD45RA,Vimentin,0.49367189955674307,0.07874354561101549,5124,0.036445885967907134,-0.11196474806987897,-0.1594933670934661,0.0,0.6860903577760487,0.7123476390540934,1.0,0.699218998415071
CD138,E-Cadherin,0.4933795421015601,0.0220946416144746,889,0.006323261636508478,-0.03051546579658207,-0.06684407244534875,2.504865349475361e-30,0.8137414896546996,0.8380102322144223,1.0,0.8258758609345609
Ki-67,VISTA,0.4932527619349688,0.03774937578799041,1527,0.010861215431888017,-0.020791252820492195,-0.03782378288858308,6.360835889334933e-15,0.9983056946320266,0.9737221881136048,1.0,0.9860139413728157
CD138,PD-L1,0.49311022542527433,0.010119239445697712,157,0.0011167064982360304,-0.012400132803762105,-0.03653047192753523,3.3251238190731144e-06,0.7375189730780022,0.7806515094212529,1.0,0.7590852412496276
CD3E,Vimentin,0.4927817028957309,0.09332503500855764,5998,0.04266245590076249,-0.15417752363971224,-0.15446589485224357,0.0,0.7788762168284737,0.8203644467486395,1.0,0.7996203317885566
CD45RA,CD8A,0.49274916199792035,0.15911757415516814,9629,0.06848896096506202,-0.044225985110991566,0.04931162296419439,8.127414907198785e-62,0.8793192285803649,0.8873810645206587,1.0,0.8833501465505118
CD4,CD163,0.492729327094682,0.1532929346740361,9208,0.06549448048253101,-0.035505530384113096,0.03832652653125472,1.8414184657091963e-40,0.8506323847833368,0.8745763657853015,1.0,0.8626043752843191
CD11c,alphaSMA,0.49272692534888884,0.10589562106245624,5446,0.03873620120632753,-0.02711326412638016,-0.005255895812499574,0.04875525411162378,0.9138266975197792,0.9158807773939742,1.0,0.9148537374568767
CD138,CD68,0.4921881028263182,0.021403267073410746,870,0.006188118811881188,-0.0319814101793064,-0.05304140862299943,3.793231328383528e-33,0.9038806702146489,0.9663151278118931,1.0,0.935097899013271
Ki-67,CD11c,0.4921399007431203,0.025006580679126086,760,0.0054057129850916125,-0.012496702146258622,-0.044732579592998194,2.787939933147383e-06,0.9113960382219383,0.8925908667913,1.0,0.9019934525066191
alphaSMA,CD45,0.4916464047932731,0.15829107376062143,9333,0.06638357801297372,-0.12225407039810245,0.04393321215518788,5.0386709911605675e-61,1.032284105034153,1.0075758828933221,0.04,1.0199299939637374
Ki-67,CD4,0.4912718959614164,0.022968496893208578,950,0.006757141231364516,-0.0010711033412693694,-0.07209046222638606,0.6879687387590859,0.7882609652949994,0.762064981554078,1.0,0.7751629734245387
alphaSMA,CD45RO,0.4904858237244114,0.14120206415056158,8373,0.05955530897917378,-0.05502727376685812,0.007277580194116238,0.006356828602796164,0.9256327144614547,0.9003945136743515,1.0,0.913013614067903
CD138,alphaSMA,0.489971637275315,0.020428090551686925,795,0.005654660293615568,-0.01861405277247859,-0.06540358615231649,2.9519405140231226e-12,0.7841490150843176,0.8290694069600449,1.0,0.8066092110221812
