"","JSD","RMSE_Value","Sum_RMSE","CellType","MAE_Value","Sum_MAE","corr","Replicate","Method","Reference","Pattern"
"3434",0.138266588537426,0.0315614232389047,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3435",0.138266588537426,0.0315614232389047,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3436",0.138266588537426,0.0315614232389047,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3437",0.138266588537426,0.0315614232389047,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3438",0.138266588537426,0.0315614232389047,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3439",0.138266588537426,0.049895644164054,0.0561116073294643,"'B-cells'",0.0198292147054261,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3440",0.138266588537426,0.049895644164054,0.0561116073294643,"'CAFs'",0.0460795350098209,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3441",0.138266588537426,0.049895644164054,0.0561116073294643,"'Cancer Epithelial'",0.0730298545861965,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3442",0.138266588537426,0.049895644164054,0.0561116073294643,"'Endothelial'",0.0063991477196511,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3443",0.138266588537426,0.049895644164054,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3444",0.138266588537426,0.049895644164054,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3445",0.138266588537426,0.049895644164054,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3446",0.138266588537426,0.049895644164054,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3447",0.138266588537426,0.049895644164054,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3448",0.138266588537426,0.0212219273327114,0.0561116073294643,"'B-cells'",0.0198292147054261,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3449",0.138266588537426,0.0212219273327114,0.0561116073294643,"'CAFs'",0.0460795350098209,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3450",0.138266588537426,0.0212219273327114,0.0561116073294643,"'Cancer Epithelial'",0.0730298545861965,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3451",0.138266588537426,0.0212219273327114,0.0561116073294643,"'Endothelial'",0.0063991477196511,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3452",0.138266588537426,0.0212219273327114,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3453",0.138266588537426,0.0212219273327114,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3454",0.138266588537426,0.0212219273327114,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3455",0.138266588537426,0.0212219273327114,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3456",0.138266588537426,0.0212219273327114,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3457",0.138266588537426,0.0276967967215228,0.0561116073294643,"'B-cells'",0.0198292147054261,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3458",0.138266588537426,0.0276967967215228,0.0561116073294643,"'CAFs'",0.0460795350098209,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3459",0.138266588537426,0.0276967967215228,0.0561116073294643,"'Cancer Epithelial'",0.0730298545861965,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3460",0.138266588537426,0.0276967967215228,0.0561116073294643,"'Endothelial'",0.0063991477196511,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3461",0.138266588537426,0.0276967967215228,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3462",0.138266588537426,0.0276967967215228,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3463",0.138266588537426,0.0276967967215228,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3464",0.138266588537426,0.0276967967215228,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3465",0.138266588537426,0.0276967967215228,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3466",0.138266588537426,0.0259503799587058,0.0561116073294643,"'B-cells'",0.0198292147054261,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3467",0.138266588537426,0.0259503799587058,0.0561116073294643,"'CAFs'",0.0460795350098209,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3468",0.138266588537426,0.0259503799587058,0.0561116073294643,"'Cancer Epithelial'",0.0730298545861965,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3469",0.138266588537426,0.0259503799587058,0.0561116073294643,"'Endothelial'",0.0063991477196511,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3470",0.138266588537426,0.0259503799587058,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3471",0.138266588537426,0.0259503799587058,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3472",0.138266588537426,0.0259503799587058,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3473",0.138266588537426,0.0259503799587058,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3474",0.138266588537426,0.0259503799587058,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3475",0.138266588537426,0.0799894729054962,0.0561116073294643,"'B-cells'",0.0198292147054261,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3476",0.138266588537426,0.0799894729054962,0.0561116073294643,"'CAFs'",0.0460795350098209,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3477",0.138266588537426,0.0799894729054962,0.0561116073294643,"'Cancer Epithelial'",0.0730298545861965,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3478",0.138266588537426,0.0799894729054962,0.0561116073294643,"'Endothelial'",0.0063991477196511,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3479",0.138266588537426,0.0799894729054962,0.0561116073294643,"'Myeloid'",0.0263797744332228,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3480",0.138266588537426,0.0799894729054962,0.0561116073294643,"'Normal Epithelial'",0.00701042337565282,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3481",0.138266588537426,0.0799894729054962,0.0561116073294643,"'PVL'",0.00822108079049053,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3482",0.138266588537426,0.0799894729054962,0.0561116073294643,"'Plasmablasts'",0.00328703208819973,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3483",0.138266588537426,0.0799894729054962,0.0561116073294643,"'T-cells'",0.0389123251868013,0.0254609319883846,0.963381816183901,2,"RCTD","Full","Mixed"
"3484",0.12881598901947,0.0416311950882531,0.0559541369650679,"'B-cells'",0.0209022806221803,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3485",0.12881598901947,0.0416311950882531,0.0559541369650679,"'CAFs'",0.0441140184850481,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3486",0.12881598901947,0.0416311950882531,0.0559541369650679,"'Cancer Epithelial'",0.0686091978321178,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3487",0.12881598901947,0.0416311950882531,0.0559541369650679,"'Endothelial'",0.00662341913351317,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3488",0.12881598901947,0.0416311950882531,0.0559541369650679,"'Myeloid'",0.0285062912736648,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3489",0.12881598901947,0.0416311950882531,0.0559541369650679,"'Normal Epithelial'",0.00406014013706135,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3490",0.12881598901947,0.0416311950882531,0.0559541369650679,"'PVL'",0.0102914113780315,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3491",0.12881598901947,0.0416311950882531,0.0559541369650679,"'Plasmablasts'",0.00111557230243579,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3492",0.12881598901947,0.0416311950882531,0.0559541369650679,"'T-cells'",0.0343251426744632,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3493",0.12881598901947,0.0839797995709256,0.0559541369650679,"'B-cells'",0.0209022806221803,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3494",0.12881598901947,0.0839797995709256,0.0559541369650679,"'CAFs'",0.0441140184850481,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3495",0.12881598901947,0.0839797995709256,0.0559541369650679,"'Cancer Epithelial'",0.0686091978321178,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3496",0.12881598901947,0.0839797995709256,0.0559541369650679,"'Endothelial'",0.00662341913351317,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3497",0.12881598901947,0.0839797995709256,0.0559541369650679,"'Myeloid'",0.0285062912736648,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3498",0.12881598901947,0.0839797995709256,0.0559541369650679,"'Normal Epithelial'",0.00406014013706135,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3499",0.12881598901947,0.0839797995709256,0.0559541369650679,"'PVL'",0.0102914113780315,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3500",0.12881598901947,0.0839797995709256,0.0559541369650679,"'Plasmablasts'",0.00111557230243579,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3501",0.12881598901947,0.0839797995709256,0.0559541369650679,"'T-cells'",0.0343251426744632,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3502",0.12881598901947,0.0896051260695691,0.0559541369650679,"'B-cells'",0.0209022806221803,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3503",0.12881598901947,0.0896051260695691,0.0559541369650679,"'CAFs'",0.0441140184850481,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
"3504",0.12881598901947,0.0896051260695691,0.0559541369650679,"'Cancer Epithelial'",0.0686091978321178,0.024283052648724,0.964260614302601,3,"RCTD","Full","Mixed"
