marker_a,marker_b,colocalization_score,jaccard_index,co_occurrence_spots,co_occurrence_fraction,pearson_r,spearman_rho,correlation_pvalue,neighbor_enrichment_ab,neighbor_enrichment_ba,neighbor_enrichment_pvalue,mutual_neighbor_enrichment
CD11c,CD163,0.5442718364535921,0.11825954198473282,3873,0.03770517338733231,0.025802641548137568,0.12350193624410002,1.3291548464299308e-16,1.1660564683611794,1.184237894868794,0.005,1.1751471816149865
PD-1,CD16,0.5439417315930632,0.09394200985121617,3700,0.0360209505636792,-0.029348738435293144,0.002122415209643654,0.4963657321105289,1.1009912093988856,1.1121502130996967,0.005,1.106570711249291
VISTA,CD8A,0.5438885665422155,0.15340132956925598,6738,0.06559707159407309,-0.02798218326874861,0.11862046283831784,2.969491523749127e-19,1.0634827073085458,1.0539087052766531,0.005,1.0586957062925995
CD3E,CD11c,0.5436059746947697,0.0968706100367636,3241,0.03155240561537413,0.002946043827371355,0.07690113651258088,0.34507396227653625,1.275275682287585,1.3128356179624627,0.005,1.2940556501250238
CD3E,E-Cadherin,0.5432429181630218,0.1526296600127609,6698,0.06520765591230358,0.012013578502430308,0.0932920449025817,0.00011792419610109915,0.9006343378723537,0.9298345499681558,1.0,0.9152344439202548
alphaSMA,CD163,0.5430990541749343,0.17813662300459723,7711,0.0750696080531163,0.048616622922293455,0.15789195213641988,8.448824147498552e-55,0.8999913439431478,0.902371576863363,1.0,0.9011814604032554
CD31,PCNA,0.5428702877543301,0.1395807203010213,6232,0.06067096321968886,-0.010279131276386588,-0.02543179235596284,0.0009860661770927748,1.061478284591814,1.1236847762993367,0.005,1.0925815304455755
CD16,PCNA,0.5400985961578966,0.0958656719626771,4459,0.043410113125255556,-0.113201021546491,-0.10034859746178026,4.497374056397161e-228,1.0461950609617887,1.0676391446234363,0.005,1.0569171027926125
CD3E,PD-L1,0.5399928069305485,0.07362004740941415,2174,0.02116474230417259,0.03160766411117609,0.11078635177771382,3.961659148325448e-24,1.2544174909884587,1.2925940760372996,0.005,1.2735057835128791
CD11c,CD68,0.5396514423746188,0.10941798941798941,3619,0.03523238380809595,0.025131231892334596,0.12042568815240397,7.906028700273852e-16,1.0900841532236445,1.1154579671197742,0.005,1.1027710601717093
CD68,PCNA,0.5396430599891546,0.09688892697977373,4522,0.044023442824042525,-0.09100546674025474,-0.05753077899001696,4.889969003596825e-76,1.029815405303742,1.0405908783215956,0.005,1.0352031418126688
LAG-3,Vimentin,0.5388855923155426,0.14297246389810744,6376,0.062072859674059074,0.014487712809457497,0.08317024736159707,3.426418139683732e-06,0.9811495878119312,0.9903328080376395,1.0,0.9857411979247853
PanCK,Beta-catenin,0.5384821357528121,0.0874708430523159,1575,0.015333242469674253,0.07539349528011076,0.09218891043361105,2.363739911867892e-129,1.1343735695297583,1.019479363494082,0.075,1.07692646651192
CD45RO,Vimentin,0.5380418135901208,0.12148711300564699,5529,0.05382698261258981,-0.03520779159021201,-0.022147959378258916,1.2554688469276045e-12,0.9445027033924943,0.9673518792750189,1.0,0.9559272913337566
CD31,CD45,0.5379138865220335,0.13426554741600052,6030,0.05870441402675286,-0.11408461386676806,0.1027101611675354,6.849269061777883e-239,0.9758660472590784,1.0071644434225362,1.0,0.9915152453408074
LAG-3,CD16,0.537308491561436,0.14798125042458277,6535,0.06362078700909285,-0.03764070948781262,0.058474284015856665,1.5617102443606377e-33,1.0962779666780396,1.102736628831887,0.005,1.0995072977549634
CD31,CD163,0.5366803067999663,0.1395765654755237,6230,0.06065149243560038,-0.05727050098979592,0.14049132829411276,2.2905033392518437e-75,1.018237990133995,1.059782735372215,0.005,1.039010362753105
CD31,VISTA,0.5356887210299535,0.16702965708989806,7209,0.07018244124690902,0.004991959953943123,0.15304417278224555,0.10962162574123364,1.0155899925962872,1.054275330545029,0.01,1.0349326615706582
CD4,PD-L1,0.5354499187705598,0.11602028359470373,2471,0.024056153741311162,0.019721766675398447,0.1546595869064328,2.593806353499449e-10,1.4035791668236566,1.420079121626095,0.005,1.4118291442248758
CD11c,CD8A,0.5349128247476781,0.09559943835329968,3200,0.03115325454156039,0.002351545182600223,0.06699296161078454,0.4510571019167181,1.179025810116859,1.15901938805815,0.005,1.1690225990875045
CD45RA,VISTA,0.5343002420828717,0.12131837307152875,4152,0.0404213477676746,0.0034634807876780765,0.10301483845537393,0.2669890053833717,1.0708793250956774,1.1310429293951434,0.005,1.1009611272454105
CD45RA,GranzymeB,0.5337206641811776,0.03174899036968003,511,0.004974785334605425,0.06917270807258319,0.017921364674574575,9.239705990723584e-09,1.007251158174967,1.0626100946745691,0.33,1.0349306264247682
CD4,alphaSMA,0.5335559347291617,0.15228250126879825,5701,0.05550147004419868,0.018935384904348318,0.1219504958148408,1.2855327968415908e-09,0.9668258918028904,0.9827512998031047,1.0,0.9747885958029976
CD163,CD8A,0.5334620413076275,0.10451885916618088,4841,0.047129032886154325,-0.08616318351035931,0.010286577645935947,0.000977725289802699,1.0476236871610423,1.0320604636275497,0.005,1.0398420753942959
CD45RA,CD8A,0.5333373004764503,0.10316875460574797,3640,0.035436827041024944,0.012791877037354554,0.04810593677825859,4.133831314928697e-05,1.1708649824661272,1.2145434837158497,0.005,1.1927042330909885
CD4,CD16,0.5317243823051203,0.25369443797998603,8721,0.08490235401779629,0.013139939532343981,0.21912740689352594,2.5375352502987805e-05,0.9843374433015861,0.9997400923524746,1.0,0.9920387678270304
GranzymeB,PCNA,0.5310286823642903,0.045354102517659846,1252,0.012188710839385502,0.0485308138393708,0.054010289456958155,1.2999607584172674e-54,1.0637826935667645,1.0836573472597422,0.005,1.0737200204132533
PTEN,HLA-DR,0.5303538652087272,0.07297722741106097,3477,0.03384995813781421,-0.12776960809817325,-0.13875447828896606,0.0,0.8869912698186361,0.878396900970472,1.0,0.882694085394554
GranzymeB,E-Cadherin,0.5300936196177002,0.034696270242544146,947,0.009219416265893027,0.010338546201727217,0.05089998662019154,0.0009213083908891857,1.0916294913431572,1.1027302423446592,0.005,1.0971798668439083
CD20,E-Cadherin,0.5293109815040198,0.02841121495327103,760,0.007398897953620592,0.01284315757691733,0.03840254349093582,3.8499212420209107e-05,1.2685841403739695,1.3115142297267266,0.005,1.2900491850503482
LAG-3,VISTA,0.528952816605895,0.16469662973329324,7120,0.06931599135497186,-0.009851597010241358,0.11290137380847858,0.0015916074119966754,1.0410336631674146,1.0391860771911232,0.005,1.0401098701792688
CD68,CD8A,0.5285409860120858,0.08386755527345816,3964,0.03859109406335793,-0.11999154609625984,0.0006594483409099479,0.8326154730730807,1.0350144159893715,1.0096102947329113,0.005,1.0223123553611413
CD163,PTEN,0.5281108065025475,0.0834305346425466,3934,0.0382990323020308,-0.08156444398941226,-0.14059276157404926,3.997371417422505e-151,0.9577269558053731,0.9726092810257168,1.0,0.965168118415545
PanCK,PCNA,0.5277269353421917,0.0990655277188557,3456,0.03364551490488522,0.008781960693454518,0.07862219439588841,0.004883682652370102,1.0434733831389367,0.9960446809595317,0.75,1.0197590320492342
Ki-67,E-Cadherin,0.527487518758863,0.06181606894993383,1915,0.018643275764715046,0.11090753835678956,-0.007022422746455965,0.024406940658775807,1.0799937742671624,1.0733585048466865,0.005,1.0766761395569244
PD-1,PTEN,0.5274667321072697,0.06262755415672872,2547,0.024796043536673223,-0.04871340319308159,-0.0740278305263554,5.192072788432888e-55,0.8968202016035706,0.9238628266578437,1.0,0.9103415141307072
GranzymeB,HLA-DR,0.5267311515921997,0.023100088573959256,652,0.006347475612842929,0.00817349147654261,0.05560553039986859,0.008803626155644454,1.1349812607981107,1.136853227022446,0.005,1.1359172439102783
CD138,CD11c,0.5246159436709057,0.06975096173314436,1378,0.013415370236959443,0.016719140230950152,0.03172966891485605,8.380664673520663e-08,1.279409420720926,1.3159815372392514,0.005,1.2976954789800885
alphaSMA,PCNA,0.5237062590064252,0.13670395293907928,6135,0.05972663019139781,-0.027400463223885077,-0.035739785053405755,1.5875497829526511e-18,0.947640069201518,0.9742914593516706,1.0,0.9609657642765943
VISTA,PD-1,0.5235454007667472,0.10960824528154936,4222,0.041102825210771236,-0.029544329621001873,0.051195334087947,2.7769280023680683e-21,1.0507311253691922,1.0492629546811385,0.005,1.0499970400251653
CD4,CD68,0.5234678281370642,0.24112540469300633,8416,0.08193305944430382,-0.0002330644999686965,0.19149664154359816,0.9404570309926259,0.9621414363970701,0.9850830083598223,1.0,0.9736122223784462
CD4,CD8A,0.5223585584975673,0.10380869831234385,4072,0.039642516404135596,-0.015053392374228428,0.042592782096414566,1.4016207174972879e-06,1.2100079277673526,1.2067127568356553,0.005,1.208360342301504
CD68,CD31,0.5213821860632202,0.12129617399727029,5510,0.053642010163749296,-0.08826564830249878,0.10666352027500017,9.975389173568303e-177,0.9664909020114973,0.9021503818417584,1.0,0.9343206419266279
CD138,CD16,0.5212900599455651,0.06385914394552926,2129,0.020726649662181896,-0.010137291793251412,-0.002719957998159125,0.38335678424698527,0.9730470943186365,1.0242826532471423,0.995,0.9986648737828894
CD20,HLA-DR,0.5212744661520214,0.02625246116823452,720,0.007009482271851088,0.03381205021126505,0.04131666755847627,2.2341979914856868e-27,0.984410478285549,1.013923954245205,0.775,0.999167216265377
CD163,PCNA,0.5211400225871347,0.09489848368028785,4431,0.0431375221480169,-0.1048241802781523,-0.09122100051595154,1.1408704743674354e-188,0.9972734925279808,1.0171340701995748,0.795,1.0072037813637778
PD-L1,alphaSMA,0.5193884698680357,0.06335818629600891,1878,0.018283066259078253,0.022124987358643818,0.07262086993051779,1.3241462071017993e-12,0.879439596874731,0.8767814750767117,1.0,0.8781105359757213
CD45RO,PTEN,0.5192984809192702,0.06799009527007177,3240,0.03154267022332989,-0.11835041055202107,-0.16588466552165965,5.000125e-317,0.8716789733019903,0.9084170900992912,1.0,0.8900480317006407
CD3E,CD16,0.5189177684104287,0.08961246930714209,4197,0.0408594404096653,-0.0939601862087349,-0.043436280065200616,4.3071019609698476e-44,0.9858960885446677,1.019680329275312,1.0,1.00278820890999
Ki-67,LAG-3,0.5188005690746473,0.08173029977541256,2511,0.024445569423080668,0.04333269661839239,0.04785162072042227,6.85580806192534e-44,0.9891392249830268,0.9663643386501761,1.0,0.9777517818166015
PD-L1,GranzymeB,0.5186836404579676,0.03756648936170213,339,0.0033002979029965536,0.010370016485547964,0.03420727142393474,0.0008886266619318709,1.4611360294240352,1.4439945931332794,0.005,1.4525653112786574
CD20,CD8A,0.5183418733057272,0.03138734251391737,857,0.008343230981911642,-0.005612310354446487,0.047514798661050094,0.07206329324797776,1.4213605185817926,1.4346442617461086,0.005,1.4280023901639507
CD20,alphaSMA,0.5179433018027844,0.028503213957759413,776,0.007554664226328394,0.022004012562617727,0.032934044442076114,1.7513004601285847e-12,1.0751710243978556,1.1119047187213849,0.005,1.0935378715596202
PD-L1,PCNA,0.5176199277285699,0.03744016785784539,1142,0.011117817714519364,-0.021761516775820933,-0.04232497396162996,3.0536911203462236e-12,1.1469270462705046,1.1697192235045857,0.005,1.1583231348875451
LAG-3,CD68,0.5174348181613029,0.10934878755528443,5019,0.04886193267002862,-0.06865146988894166,-0.012015930359521226,0.00011756174538405558,1.0631453769110577,1.0806735827098277,0.005,1.0719094798104427
CD8A,PTEN,0.5169835421854462,0.07358498488411153,3505,0.034122549115052865,-0.10904354486687447,-0.15269279540187258,3.608436322949457e-269,0.8602322620664067,0.8923794153015365,1.0,0.8763058386839716
PD-L1,VISTA,0.5159267492977472,0.059161733687147035,1739,0.016929846764929223,0.006881364102463346,0.0319444775308245,0.02742237075939011,1.0534013351302072,1.0441795187702254,0.005,1.0487904269502164
CD68,PD-1,0.515912297769376,0.05631844679138515,2309,0.02247902023014467,-0.09884217184292973,-0.06999789065069811,9.91118901170316e-112,1.0847429290085697,1.0637063696564015,0.005,1.0742246493324856
CD11c,PD-1,0.5152914444411896,0.07838871802565449,2090,0.020346969372456628,-0.006017614596406419,0.013214796450988968,0.05377825988867733,1.1465873851117019,1.130913777308631,0.005,1.1387505812101666
CD138,CD45,0.5146108581481288,0.0481266149870801,1639,0.01595630756050546,-0.036498695763221935,-0.007771536371404538,0.012747111577099783,0.8489290001257919,0.8881368842154037,1.0,0.8685329421705978
CD163,PD-1,0.5143872878497289,0.07501243162605668,3017,0.029371677797464905,-0.07369289360083245,-0.06495116912389087,1.9433189487182415e-96,1.074830057136332,1.0643734799149847,0.005,1.0696017685256582
Ki-67,Beta-catenin,0.5141713409653554,0.06621846309549628,916,0.008917619112521662,0.006473909896035782,0.05736431520740529,0.037999336811704504,1.3001013102259795,1.2589348131660183,0.005,1.279518061695999
VISTA,PCNA,0.514037610046134,0.11680490602664784,5295,0.051548900874238204,-0.06042570259876266,-0.05845769109362837,1.8894269490514868e-78,0.9520735075820077,0.9780238940525464,1.0,0.965048700817277
CD11c,PTEN,0.5133105505449322,0.05205369204679371,1811,0.017630794992114333,-0.027382926951629107,-0.0562757120252096,1.6689469877687325e-18,0.8619414454239447,0.8954751205930777,1.0,0.8787082830085111
GranzymeB,Vimentin,0.5133095392712597,0.02708931673935397,764,0.007437839521797543,-0.00458063272101818,0.02522003604504986,0.14208614831745653,0.931567205659416,0.9302695323797233,1.0,0.9309183690195697
LAG-3,PTEN,0.51322064839796,0.08923749517808924,4164,0.04053817247220545,-0.04791150109490169,-0.07027332812472131,2.8495041621076193e-53,0.92207796402556,0.9458300154453928,1.0,0.9339539897354764
CD4,PD-1,0.513136849784956,0.10044170710464104,3229,0.03143558091084328,0.01380532004344951,0.013746049322827254,1.0543547834618482e-05,1.1686653926952542,1.1691687787287763,0.005,1.1689170857120152
HLA-DR,Vimentin,0.5129279873438356,0.08680813177029233,4095,0.03986643042115306,-0.11847559875597659,-0.11019898384163496,6.820530846804681e-275,0.8688589979474522,0.8692654304965983,1.0,0.8690622142220252
CD11c,alphaSMA,0.5128057949968972,0.08776476896952363,2946,0.028680464962324032,-0.0021954372587714484,0.04943177902656041,0.4816680697533758,0.8548659824760365,0.8588535253847107,1.0,0.8568597539303736
LAG-3,CD163,0.5126815938734223,0.12054565088040196,5470,0.05325259448197979,-0.05658767617040562,-0.024187353467218477,8.97454347504849e-15,1.0544448833999613,1.06143750450687,0.005,1.0579411939534156
PD-L1,PTEN,0.5123078928875227,0.034462444771723125,1053,0.010251367822582215,-0.022818515782837504,-0.013623139909022685,1.2635848879575822e-05,0.9087784908601834,0.9168133553409484,1.0,0.9127959231005659
GranzymeB,VISTA,0.5121565674967575,0.03008939603168835,828,0.00806090461262875,-0.007349621210096588,0.0340731891893328,0.01849625642819352,0.992886469327899,0.9825802645567069,0.94,0.987733366942303
CD20,VISTA,0.5120392288764618,0.024333246782150673,656,0.00638641718101988,-0.011419843404009526,0.011483544293429909,0.00025212222836564364,1.1791574003272647,1.2308851427145027,0.005,1.2050212715208837
CD31,CD8A,0.5117157948410653,0.11957692899707545,5438,0.052941061936564185,-0.08177222945164779,0.019791602630952542,2.2433581163525082e-10,1.0172850884813263,1.0495557008048437,0.005,1.0334203946430849
CD3E,CD163,0.5116060319147966,0.08581187152615724,4045,0.039379660818941176,-0.09820424029855557,-0.05976516303308712,6.412268684871919e-82,1.0261498778953,1.0585425039572487,0.005,1.0423461909262743
CD45RA,E-Cadherin,0.5114338078730792,0.061285044785225035,2210,0.021515216417765142,-0.008707892625016589,-0.09270130706555642,0.00525669111693697,0.7584241269918226,0.8020882232015623,1.0,0.7802561750966924
PD-L1,Vimentin,0.5113200684217647,0.03733951847375126,1143,0.011127553106563602,-0.016900674570877523,-0.012543996548122004,5.809543713476102e-05,0.9223993041449646,0.9328905920948359,1.0,0.9276449481199003
CD20,Vimentin,0.5108210561275484,0.0199024742640419,551,0.005364201016374929,-0.004780457161507564,-0.005226165925206242,0.1254953298367155,0.9547832885933164,1.0060944167187027,0.98,0.9804388526560095
CD3E,HLA-DR,0.5097440605004568,0.06717506354961036,3224,0.03138690395062209,-0.14598205642759848,-0.04329350069195326,8.171891311516939e-44,0.9745114198916477,1.014054056661887,1.0,0.9942827382767674
Ki-67,PD-L1,0.5097028338375036,0.03768416376693566,509,0.0049553145505169495,0.03700833023685201,0.005113438824650578,0.10124867698183775,0.987968406918721,0.966959883323323,0.965,0.977464145121022
GranzymeB,alphaSMA,0.5096297944441027,0.03718143094361418,1030,0.01002745380556475,2.511452236455343e-05,0.048237913083009724,0.9935778819047605,0.9275656681218286,0.9211810826899982,1.0,0.9243733754059134
CD4,GranzymeB,0.5096296077124636,0.020376404221173955,419,0.0040791292665355635,0.011504419584038382,-0.018964901912773346,0.00022673227510921318,1.1827067904213937,1.1887097806992093,0.005,1.1857082855603016
CD20,PD-L1,0.509355233532293,0.022143280047365304,187,0.0018205183122724353,0.0023541267456943086,0.009581789230544889,0.4505603165454738,1.5323502840316237,1.5645314033452913,0.005,1.5484408436884576
CD20,PTEN,0.5091047015658204,0.012836229898319751,356,0.0034657995677485932,-0.016180888621860613,-0.03090328043789416,2.146347810536319e-07,0.7502585398148651,0.8197987903247568,1.0,0.785028665069811
CD11c,CD31,0.5090128049438343,0.0857108750149218,2872,0.02796004595105045,-0.029446497948786406,0.04891317754024637,3.748087211053967e-21,1.0378093862309208,1.0150538389256691,0.045,1.0264316125782948
CD31,HLA-DR,0.5086481400741941,0.12042968148099231,5471,0.053262329874024024,-0.12224894248797231,0.0461606065441487,1.4214384289585997e-49,0.9019182293755387,0.9567491060831353,1.0,0.929333667729337
CD45RA,PCNA,0.5086046600576591,0.10336511179207808,3643,0.035466033217157654,-0.034217451697151915,-0.002077833599819142,0.5054552112332562,1.0349585522901572,1.096192158782279,0.005,1.0655753555362182
PD-L1,CD31,0.5085343583130976,0.054353668368718085,1618,0.01575186432757647,-0.02723136932214309,0.05589207143998088,2.5677372617021465e-18,1.0532930478726672,1.00626427705733,0.275,1.0297786624649987
CD68,PTEN,0.5083051166556298,0.07090075568859769,3387,0.03297377285383282,-0.12658387923913264,-0.1675973785004844,0.0,0.8927051870192536,0.8951647471166757,1.0,0.8939349670679646
CD20,CD138,0.5074249961145365,0.030872263966024174,378,0.003679978192721821,-0.002044899508344754,0.026197694372844176,0.512225812987065,1.5807760260950154,1.5805099469793624,0.005,1.580642986537189
CD45RA,PD-L1,0.5068039152923902,0.030555850781166967,575,0.005597850425436633,-0.007564472614314864,-0.02612856106196011,0.015334039340414963,1.0813465674826461,1.139747407460967,0.005,1.1105469874718066
CD31,alphaSMA,0.5065348719557021,0.1279390195119783,5757,0.056046651998675985,-0.05938773879584303,0.03708741781613747,1.3287583845535697e-32,0.8721708136393493,0.9131083152548704,1.0,0.8926395644471099
Ki-67,PD-1,0.5064089062408168,0.07429146402817374,1772,0.017251114702389065,-0.012634201499854595,0.039242588095615684,5.136457119812748e-05,0.9847477519037915,0.956511781599612,1.0,0.9706297667517018
LAG-3,CD11c,0.5062469928788479,0.09382426375477544,3119,0.030364687785977142,-0.012883111678439127,0.026436544215533212,3.6416514342562666e-05,1.0548624015180028,1.0580910480039716,0.005,1.0564767247609872
CD20,GranzymeB,0.5062441995577424,0.013701005896635449,79,0.0007690959714947721,-0.002070989298980143,-0.0010345484412058238,0.7402176024608231,1.0922487004330463,1.1297158445194893,0.1,1.1109822724762677
Ki-67,alphaSMA,0.5059959310016287,0.06562609722621214,2056,0.02001596604295255,-0.016990221834729168,-0.014860149430056702,1.908959679882824e-06,1.134968801872886,1.106736927411583,0.005,1.1208528646422344
PanCK,HLA-DR,0.5056734001613754,0.04914535758238753,1797,0.017494499503495006,-0.03866160674382084,-0.07273316725545771,2.7678750431338016e-35,1.0399341620760125,0.9713399069660748,1.0,1.0056370345210437
CD16,PTEN,0.505294364285983,0.06287169000271269,3013,0.029332736229287955,-0.1715832451011192,-0.22051059158856529,0.0,0.8645894264689244,0.8767307570071853,1.0,0.8706600917380549
CD20,Beta-catenin,0.505142999497348,0.014846120502817512,137,0.0013337487100605542,-0.005350581052819891,-0.00838574225157549,0.08637569328953766,1.2300787099183659,1.3221280921124487,0.005,1.2761034010154073
CD138,VISTA,0.5050435216798876,0.08014269459052188,2606,0.02537043166728324,-0.014452795275665346,0.03796074453364304,3.6170302983006974e-06,0.9457709959887596,0.994073657311758,1.0,0.9699223266502588
GranzymeB,PTEN,0.5047916212106701,0.014788211682687229,420,0.004088864658579801,-0.02768476828614319,-0.03426983141422485,7.027106708265183e-19,0.89619138777167,0.9156046534756526,1.0,0.9058980206236613
CD4,PTEN,0.5046350621960015,0.0613061625337589,2497,0.02430927393446134,-0.027117412458390857,-0.07659008670547557,3.544621018471315e-18,0.9144213454748175,0.9576656781004582,1.0,0.9360435117876378
CD3E,alphaSMA,0.5043898350493184,0.14959371553334683,6646,0.06470141552600323,-0.0628295665452212,0.03685029249658857,3.294444277936793e-32,0.8424469455045663,0.8694454882959035,1.0,0.855946216900235
Beta-catenin,VISTA,0.504135930915455,0.02833354847037563,878,0.008547674214840631,-0.029625720659206635,-0.08190624397027477,2.1621432325809222e-21,1.0970564506560994,1.113474163364418,0.005,1.1052653070102587
GranzymeB,CD68,0.5039379439813017,0.013317912592436828,380,0.003699448976810296,-0.017743406863819703,-0.024723008725028844,1.2923138818301757e-08,1.103070991632544,1.1025020631812157,0.005,1.10278652740688
CD11c,GranzymeB,0.5038993145722717,0.02425626025540415,340,0.0033100332950407913,-0.005076300649575236,-0.002900501986690829,0.35258270877044984,1.0606281126637842,1.0600636485271882,0.015,1.0603458805954862
CD20,PD-1,0.5036582707409157,0.024965817592545705,493,0.004799548277809147,-0.014236438220775794,0.006560902226125706,0.03548822588650542,1.2497635095711757,1.2662715346006546,0.005,1.258017522085915
CD4,Vimentin,0.5035175106171319,0.07793821606978651,3136,0.030530189450729182,-0.013666629691451906,-0.07780656638252187,1.1853882776968226e-05,0.9557173388323342,0.9847446927596216,1.0,0.9702310157959779
Ki-67,GranzymeB,0.503259146327663,0.03435887988209285,373,0.003631301232500633,-0.0036157938832470015,0.02443171689970363,0.2465218445829302,0.9633169881321625,0.9433844830687145,1.0,0.9533507356004385
GranzymeB,CD163,0.5019476852080235,0.014135021097046414,402,0.0039136276017835234,-0.02940952172764156,-0.05274543983267322,4.196879458496206e-21,1.0888575191596872,1.089672532272831,0.005,1.089265025716259
CD11c,Vimentin,0.5016874046882935,0.06152868449939338,2130,0.020736385054226134,-0.031446136697215694,-0.05518253353444331,6.721343364449824e-24,0.8573540017534871,0.8780247448199017,1.0,0.8676893732866944
CD31,CD45RO,0.501642927023332,0.11176444775988416,5094,0.04959208707334645,-0.10267872444014929,0.01577513493551161,4.2785325769889866e-07,0.9646570398714188,0.9911241413236669,1.0,0.9778905905975428
CD138,CD8A,0.5009692139185171,0.06777428528663373,2264,0.022040927588153975,-0.0369779844229696,-0.010997253990830772,0.0004240506926641878,1.0006170142472615,1.040874470604405,0.505,1.0207457424258333
GranzymeB,CD16,0.5007650583913184,0.017267054318536378,487,0.004741135925543722,-0.031410624332513126,-0.03524507808893546,7.547006625627097e-24,1.098773286383434,1.0900827947884002,0.005,1.094428040585917
Ki-67,CD138,0.4999614843827996,0.053352053352053355,912,0.008878677544344711,-0.007220048243234521,0.017634523739550153,0.020667606078650154,1.1389097875520486,1.0892168907808015,0.005,1.114063339166425
CD4,Beta-catenin,0.49954640974530323,0.02291988477434977,549,0.005344730232286454,-0.006979079338314434,-0.0653744037233961,0.025301346970867108,1.1175039230481754,1.136036137867267,0.005,1.1267700304577213
CD31,PD-1,0.4995368505128571,0.08917261995237372,3520,0.034268579995716426,-0.0680920215932228,0.0005061962994520106,0.8711230247884736,0.9688541082888042,1.011158473291308,1.0,0.9900062907900561
LAG-3,CD31,0.49942814928090795,0.10980985591157313,5007,0.04874510796549777,-0.051520524318590735,-0.007736207042804174,0.013159103396502362,1.0012122081028398,0.9534412043594257,1.0,0.9773267062311328
CD4,LAG-3,0.4990969765502099,0.11703869240963542,4504,0.04384820576724625,-0.013952378315739688,0.007066554494536287,0.023524548770854862,1.0416527346632094,1.048691342365558,0.005,1.0451720385143837
CD11c,Beta-catenin,0.49886939145207504,0.02107607950651131,369,0.0035923596643236823,-0.0163814672650087,-0.04629238152749016,1.5169420213286257e-07,1.0273923847056017,1.0248479846727205,0.065,1.026120184689161
Ki-67,CD3E,0.498067700251402,0.07296960398887717,2283,0.02222590003699449,-0.0028088004864584427,0.0027199753679221423,0.3833537465740696,0.9939371642116674,0.9525175078425219,1.0,0.9732273360270947
PanCK,CD68,0.49794800290247365,0.05125116355472814,1872,0.018224653906812827,-0.03638034514240387,-0.11173351148215224,1.9584284898367013e-31,1.0898779804707466,1.0211081088602165,0.005,1.0554930446654816
PanCK,PD-L1,0.49793963547146447,0.021184374492062633,391,0.00380653828929691,0.018290084700878426,-0.04573665291287648,4.564252261299992e-09,0.832023657584473,0.7713957139314679,1.0,0.8017096857579704
CD45RA,Beta-catenin,0.49776521523218054,0.020898853606574008,412,0.0040109815222259,-0.015416775931875683,-0.05522017589959321,7.762088473339199e-07,0.9048775348407424,0.9601625991511861,1.0,0.9325200669959642
GranzymeB,CD31,0.4971990872948808,0.020226883561643837,567,0.0055199672890827315,-0.024820703494397602,-0.007941335039482758,0.01092216831619171,0.9419023182910354,0.8828225712365264,1.0,0.9123624447637809
CD138,CD163,0.496282399905322,0.054378071162157364,1837,0.017883915185264512,-0.04098143397735725,-0.031833417503023716,1.8839775933529654e-24,0.8901659217175443,0.930156028029076,1.0,0.9101609748733102
Ki-67,CD8A,0.4958640789612392,0.06858435270132518,2153,0.0209602990712436,-0.018827899929756843,-0.013821118499727947,9.433030891162649e-06,0.9543569158166116,0.9233039416359611,1.0,0.9388304287262863
CD11c,PCNA,0.4958328540719866,0.05484697549880517,1905,0.01854592184427267,-0.048577148019316355,-0.07720826262728112,1.0302076288721466e-54,0.9453876452461153,0.9677200178963383,1.0,0.9565538315712268
Ki-67,CD20,0.4955362994352881,0.012148091014269186,126,0.0012266593975739403,-0.00605151123737903,-0.016811227063222484,0.052442642103183744,0.8734722975110519,0.8252458347527197,1.0,0.8493590661318858
CD138,CD68,0.49549786366213494,0.04079787699396343,1399,0.013619813469888432,-0.056832916257869875,-0.06528394780365529,3.023713433771668e-74,0.7917449127015861,0.8533162223110754,1.0,0.8225305675063308
PanCK,LAG-3,0.49542823329694763,0.054664339345579474,1973,0.019207928503280826,0.013830661868735028,-0.08579303700843888,9.300133296576512e-06,0.9329382055730981,0.8520315592634577,1.0,0.892484882418278
CD163,Vimentin,0.4945516193945255,0.07716081828311923,3670,0.035728888802352074,-0.1235866578578854,-0.17572957021690616,0.0,0.9063441192767808,0.9168527896215289,1.0,0.9115984544491549
CD138,CD45RO,0.4942601054480476,0.05708232626145078,1913,0.01862380498062657,-0.04414284712256097,-0.0579213408920444,1.7554200720117164e-45,0.9267720146584234,0.9629082360370171,1.0,0.9448401253477203
CD4,CD31,0.49372842777998616,0.08376805020034778,3324,0.032360443155045854,-0.026609796951319743,-0.012795803040528311,4.111411642694277e-05,0.9445363197143462,0.9333590084341559,1.0,0.938947664074251
Ki-67,VISTA,0.49330158719658657,0.04183241775588811,1325,0.012899394458614849,-0.0281172735094618,-0.06548605000590009,2.0020357383965352e-19,1.049692300145826,1.0233312647412065,0.005,1.0365117824435162
CD138,PD-L1,0.49320922000294976,0.021131215993926356,334,0.0032516209427753654,-0.014076721475849313,-0.037040933254018533,6.430754614893404e-06,0.8290924943968457,0.8718742494771639,1.0,0.8504833719370049
Ki-67,CD45RA,0.49317388989532807,0.0438475891191201,893,0.008693705095504196,-0.013310593706986888,-0.016896604723602413,1.9888790956152703e-05,1.0189738385517857,0.9568784003379481,0.995,0.987926119444867
GranzymeB,Beta-catenin,0.49312547575839616,0.004877077734647159,49,0.0004770342101676435,-0.015918487672720423,-0.037704630225662734,3.35939656273215e-07,0.8317889513601191,0.8027268144056465,1.0,0.8172578828828828
