marker_a,marker_b,colocalization_score,jaccard_index,co_occurrence_spots,co_occurrence_fraction,pearson_r,spearman_rho,correlation_pvalue,neighbor_enrichment_ab,neighbor_enrichment_ba,neighbor_enrichment_pvalue,mutual_neighbor_enrichment
GranzymeB,PTEN,0.49640017345136817,0.0035583147215808002,94,0.000911798085224021,-0.003563401031636315,-0.026173390677094843,0.2525696953162124,0.9043586376481785,0.9028804443862495,1.0,0.903619541017214
Ki-67,CD11c,0.49636018338595594,0.023959723401674148,395,0.0038314919538668967,0.0035239526997096673,-0.03669379079681371,0.25785984598386474,0.8492571292577843,0.8303031550011544,1.0,0.8397801421294693
GranzymeB,Beta-catenin,0.4959108440131649,0.003127986792944652,72,0.00069839853336308,-0.0008784533159881834,-0.031191369336145896,0.7779041808821217,0.8738984069977231,0.8561542769063988,1.0,0.865026341952061
CD4,PTEN,0.49578793027099394,0.03554495949716886,1312,0.012726373274616124,-0.08180863060978348,-0.148232803868503,1.4357964343961132e-152,0.8815336469975464,0.9072928161338067,1.0,0.8944132315656765
CD20,PCNA,0.49568610048876793,0.004618048874350587,120,0.0011639975556051332,-0.012661530598975157,-0.02810933456102158,4.793156916204201e-05,0.707497951207332,0.7209459882956495,1.0,0.7142219697514908
CD4,alphaSMA,0.4956592209176969,0.07464585630672661,2640,0.02560794622331293,-0.04153700413201425,-0.0010253921606699686,0.7419818329790935,0.9619706903327718,0.9633007124722504,1.0,0.9626357014025111
CD20,CD31,0.4954396535623907,0.00444135480631831,115,0.0011154976574549193,-0.009588633498700934,-0.028559704648136716,0.002078631243619715,0.8709046044954235,0.9275380986251827,1.0,0.8992213515603031
CD20,Beta-catenin,0.4948414576017409,0.0029201534170153415,67,0.000649898635212866,-0.011093615545136656,-0.029941395323828047,0.0003680187445926458,0.581556989683293,0.6383671840482419,1.0,0.6099620868657674
Ki-67,CD4,0.4944724033145647,0.03524695908588279,765,0.007420484416982724,-0.009374945508822452,-0.04389324002048777,0.0026112179608009617,0.8916330328048623,0.8595065960879861,1.0,0.8755698144464241
CD163,CD31,0.494418268576556,0.10900151451963389,4966,0.04817009884279243,-0.08792843133380523,-0.025182569707285444,6.123834067328675e-16,0.9689626542348901,0.954736325892877,1.0,0.9618494900638836
CD45RA,Beta-catenin,0.49409055871508645,0.02128397917871602,552,0.005354388755783613,-0.011601935799749108,-0.04396367684774323,0.0001951285622100213,0.7901095086636429,0.8174588995629127,1.0,0.8037842041132779
PanCK,LAG-3,0.49345937377408877,0.034348140918678965,1091,0.01058267777637667,-0.008889823575353919,-0.0698391237279772,0.004312158237070181,0.8888829114018437,0.7805789316937589,1.0,0.8347309215478014
CD138,Vimentin,0.493394661190164,0.0034600760456273763,91,0.0008826981463338927,-0.01916628079946361,-0.03375469804467847,7.535322627389823e-10,0.7161959105112379,0.7239540190059434,1.0,0.7200749647585907
PanCK,E-Cadherin,0.49336500983154535,0.035157115281161985,1111,0.010776677368977526,-0.01395716581676885,-0.07016433498458345,7.410477624954911e-06,0.813453037748841,0.6779497805947463,1.0,0.7457014091717937
CD138,CD16,0.49332475220143435,0.0026396327467482785,69,0.0006692985944729516,0.012989762797327935,-0.03180229495080933,3.0341065915166205e-05,0.5132144436326996,0.5156818207655491,1.0,0.5144481321991243
CD11c,alphaSMA,0.49314035903870024,0.0383716088530156,1198,0.011620575596791246,-0.040757265506519924,-0.030919593635387755,3.0841871303463243e-23,0.9276681117372472,0.8991019705142625,1.0,0.9133850411257549
CD45RO,PTEN,0.4923036314792075,0.04915797086475875,2379,0.023076251539871768,-0.16780802159200203,-0.2593847990709706,0.0,0.9012482127100326,0.9018347684408397,1.0,0.9015414905754362
PD-L1,Beta-catenin,0.4921892729098849,0.008519437551695616,206,0.001998195803788812,-0.015414489589863,-0.0438940828785862,7.43915550388136e-07,0.8096041134816996,0.8042620477910754,1.0,0.8069330806363875
CD20,alphaSMA,0.4921750416214395,0.005137642818802239,134,0.001299797270425732,-0.010198607359248496,-0.011027461496347753,0.0010580255811623775,0.6149252482705634,0.6498678938175364,1.0,0.6323965710440499
PanCK,PD-1,0.491332541385614,0.033683758850032185,942,0.009137380811500296,-0.023066455897145018,-0.0575116467854433,1.290949865430119e-13,0.8536944159093313,0.7532447563617407,1.0,0.803469586135536
PanCK,CD68,0.4910489385123279,0.030645511845251033,987,0.00957387989485222,-0.0158776481952135,-0.0944347907235926,3.4277081473984705e-07,0.9175686991259601,0.7895053580689779,1.0,0.853537028597469
CD45RA,PCNA,0.4909470841447763,0.023457772549562328,678,0.006576586189169003,-0.02406438088381948,-0.052721993160633224,1.0955828540945499e-14,0.8147276564597536,0.847698261675041,1.0,0.8312129590673973
LAG-3,CD45RA,0.49001641567040727,0.028784981748652877,828,0.00803158313367542,-0.02268220558732656,-0.0291382350949573,3.248503874141605e-13,0.9520321651447183,0.9344183074474122,1.0,0.9432252362960653
PanCK,HLA-DR,0.4897808010526127,0.029891388433332302,966,0.009370180322621323,-0.03413120462249648,-0.09246213161036802,5.823636292562531e-28,0.9292639942215477,0.7983941790097933,1.0,0.8638290866156705
CD45RA,HLA-DR,0.4892529303831704,0.025411571828676822,744,0.007216784844751826,-0.023686929957863114,-0.03859023302895919,2.8184105034694414e-14,0.7941141027706335,0.8160900558960873,1.0,0.8051020793333604
CD11c,PTEN,0.4890298142051166,0.02467895381330654,786,0.007624183989213623,-0.06081364274990107,-0.10560312293814583,4.643858437611328e-85,0.8224598360654402,0.8128018022513509,1.0,0.8176308191583955
CD45RA,PD-1,0.4888306742895262,0.02354631440316079,590,0.005722987981725238,-0.02224770085660712,-0.0393322497603374,9.058000692281142e-13,0.9845063835673901,0.9865261140100858,0.875,0.9855162487887379
CD138,alphaSMA,0.48837908616341325,0.0028111521873074555,73,0.0007080985129931227,-0.015558106828624463,-0.04337556145947116,5.863669469572839e-07,0.4942573247474658,0.502536341912415,1.0,0.49839683332994045
PanCK,CD11c,0.4881630790940604,0.008915612689197595,129,0.0012512973722755183,-0.011969858760233295,-0.057293253039394,0.00012134880872361205,0.6464129088368208,0.5493993008159469,1.0,0.5979061048263838
CD138,CD68,0.4879783156496226,0.0020206641503679136,53,0.0005140989203922672,-0.01161848423832576,-0.04343333622794147,0.0001910583882564163,0.5654701980043171,0.5658802561609554,1.0,0.5656752270826362
CD163,Vimentin,0.48709749254264856,0.07292432421079162,3472,0.03367832927550852,-0.12072898347043805,-0.2394941385767987,0.0,0.983091861226398,0.9926373630136974,1.0,0.9878646121200477
CD138,HLA-DR,0.4869324523832911,0.0020138308382095906,53,0.0005140989203922672,-0.015146904182109074,-0.0524207896682149,1.1526802619972052e-06,0.6150017696342496,0.6060117105432505,1.0,0.61050674008875
CD163,PTEN,0.48645802008750294,0.05523797688579595,2667,0.025869845673324086,-0.12453086784178459,-0.2744033336871602,0.0,0.9214819546771591,0.9256971791210079,1.0,0.9235895668990834
LAG-3,CD31,0.4863697503109663,0.09775302895177604,4494,0.04359170845741224,-0.0667480069616431,-0.04762263888889523,7.738012155429446e-53,0.927911646128431,0.8931547625067994,1.0,0.9105332043176152
CD20,CD68,0.486136165738672,0.0037940585043821375,100,0.0009699979630042777,-0.016985746237497806,-0.034261970445541516,4.9213891410579e-08,0.5661176842854264,0.5958792996878602,1.0,0.5809984919866433
CD11c,Vimentin,0.4855742430649199,0.03834088532589752,1210,0.01173697535235176,-0.04752004700900551,-0.0882969198920535,1.283984548821398e-52,0.8186713678483007,0.8231524524297138,1.0,0.8209119101390072
CD16,Vimentin,0.4853754632793482,0.06844977711119443,3286,0.03187413306432056,-0.1848059975545427,-0.26834090745627637,0.0,0.9794092325339577,0.9817917657159749,1.0,0.9806004991249664
CD45RA,alphaSMA,0.484779925193311,0.024250577805374453,703,0.006819085679920072,-0.03549450614420843,-0.03380455721003425,1.847753443741457e-27,0.7616741946552767,0.7726163437528675,1.0,0.7671452692040721
PanCK,CD45RA,0.484617005130368,0.00312658441777928,37,0.00035889924631158276,-0.013418026024925492,-0.05185663885400734,1.6442884301584174e-05,0.32136481758307256,0.2470900862703729,1.0,0.2842274519267227
Ki-67,HLA-DR,0.4844284451346994,0.03787790358351815,1298,0.012590573559795525,-0.026884916133350395,-0.11263841134703328,5.9403247863843e-18,0.8991363549494189,0.8900190862608924,1.0,0.8945777206051557
CD4,PCNA,0.4843226625749113,0.05357391086769162,1927,0.01869186074709243,-0.029270051759335645,-0.12084868354379737,5.458538906752817e-21,0.8254555754131022,0.8566759854460847,1.0,0.8410657804295935
CD68,PTEN,0.4837658689044072,0.054114112878335834,2630,0.025510946427012505,-0.18135231330434973,-0.28995051534423055,0.0,0.917145205471914,0.9003965167607492,1.0,0.9087708611163317
CD3E,CD31,0.48376387519314656,0.07922031094237172,3735,0.03622942391820977,-0.10983132570734978,-0.1031064355577451,1.3312162088515614e-241,0.8779692835369768,0.8587899562346196,1.0,0.8683796198857983
HLA-DR,PTEN,0.4831843388415462,0.046471319915988664,2279,0.022106253576867487,-0.21622371522829614,-0.3038154246072858,0.0,0.8631474693948222,0.8433461518458509,1.0,0.8532468106203366
CD11c,PCNA,0.48223851315269073,0.03352527191298784,1048,0.01016557865228483,-0.03892830647341831,-0.09282392956214526,7.123205749075284e-36,0.7967909733500815,0.8214224326349503,1.0,0.8091067029925159
CD16,CD45RA,0.48210903184999865,0.024743470949586465,721,0.006993685313260842,-0.017753863787776568,-0.05020142434786878,1.1924070431116317e-08,0.6425296505082333,0.6224135058836683,1.0,0.6324715781959508
Ki-67,CD68,0.4818825533886303,0.029273529070442148,1009,0.009787279446713162,-0.030707632332507402,-0.1312123899544951,6.092086318683171e-23,0.9517610941078344,0.9393446880051516,1.0,0.945552891056493
CD163,Ki-67,0.4815543259044428,0.027621244415895356,946,0.009176180730020467,-0.019910536552663026,-0.13242946220264706,1.621830717492873e-10,0.8853711811658604,0.9063504970452182,1.0,0.8958608391055394
CD4,CD31,0.48142033036431564,0.05090636120996441,1831,0.017760662702608326,-0.06931786395909895,-0.08015114515744631,5.379531446640527e-110,0.8734728676013079,0.8874453188807861,1.0,0.880459093241047
CD16,Ki-67,0.48074670576231426,0.028946756568239945,996,0.009661179711522605,-0.03247997663389712,-0.13052675896253937,1.7837671556028748e-25,0.9164142803379884,0.9308868538951738,1.0,0.9236505671165811
PD-1,CD31,0.48060369650284596,0.07171489126428308,3113,0.030196036588323164,-0.10012149941232873,-0.07395218805989788,5.789494687082648e-125,0.8687994685258125,0.8376434746891761,1.0,0.8532214716074943
CD4,Beta-catenin,0.4804585669348095,0.022806089461000413,776,0.007527184192913195,-0.01663729107854847,-0.14077689569062743,9.181372086911407e-08,0.7608261389723958,0.7850339086011927,1.0,0.7729300237867942
CD31,CD45,0.48023223120971975,0.10964644260148407,5024,0.04873269766133491,-0.22623871647246663,-0.10163446986283634,8.880097349434443e-235,0.9020398377257127,0.9238745323144704,1.0,0.9129571850200915
CD45RA,CD68,0.4800384049578998,0.023280459455763708,681,0.006605686128059131,-0.036249335677499134,-0.047798601873752955,2.5009944780260096e-31,0.7216200582973967,0.750150961845412,1.0,0.7358855100714043
CD11c,Beta-catenin,0.47778880898960574,0.014058106841611996,405,0.003928491750167325,-0.045416879057304356,-0.10469890491892024,3.2592462510192443e-48,0.7721320863801023,0.7639366647830527,1.0,0.7680343755815775
PanCK,CD8A,0.4773895969630103,0.031019019638162983,1003,0.009729079568932906,-0.043065632643515823,-0.09490805484168545,1.5936091911547556e-43,0.8011314620724898,0.7019108599459527,1.0,0.7515211610092212
PanCK,CD16,0.4772970003937237,0.02099260172626387,681,0.006605686128059131,-0.04638607014496977,-0.12070865046820559,3.221400491697847e-50,0.8375088707838164,0.7048141373414334,1.0,0.771161504062625
PanCK,CD31,0.47440337098410734,0.012272783479658711,397,0.0038508919131269824,-0.0423822259463678,-0.15003280412983527,3.302844045941893e-42,0.8085266503028727,0.6370516081856288,1.0,0.7227891292442508
PanCK,CD4,0.473713984500838,0.009047738065483629,181,0.0017556963130377426,-0.02781068698554625,-0.0847307849232519,4.217865821672692e-19,0.45001935843604285,0.375088112093765,1.0,0.4125537352649039
PanCK,CD45,0.4736641782617198,0.022838499184339316,742,0.00719738488549174,-0.06599663187215651,-0.11135440278520431,7.22350816935549e-100,0.7552029371438049,0.6527017558170738,1.0,0.7039523464804394
PanCK,VISTA,0.4724449311485308,0.020928711576193592,672,0.006518386311388746,-0.03941605940338168,-0.1678810159472784,9.785721945075788e-37,0.8469645601531998,0.7146781345946055,1.0,0.7808213473739026
CD163,PCNA,0.472339142704671,0.08270773179339108,3867,0.03750982122937542,-0.07365962021099347,-0.1778463013454333,5.450299983147686e-124,0.8463989709112594,0.884751692481526,1.0,0.8655753316963927
CD16,PTEN,0.4716795899785816,0.04976094227730696,2425,0.023522450602853733,-0.1960209755625871,-0.3157040968037396,0.0,0.8944074903543704,0.8850900891382907,1.0,0.8897487897463305
CD31,CD45RO,0.47156374086724495,0.07947601998156208,3707,0.035957824488568574,-0.13061819768658298,-0.09649930379443898,9.404865888742186e-212,0.848604864989382,0.8665629202507414,1.0,0.8575838926200617
CD163,PanCK,0.4707154510222804,0.01771854417267077,573,0.0055580883280145115,-0.03474642487552043,-0.13101348152468864,6.424355979429189e-29,0.5759768817540392,0.687079385234689,1.0,0.6315281334943641
Beta-catenin,PD-1,0.47045803721610696,0.030226998366747936,1277,0.012386873987564627,-0.06369834117792819,-0.19493705073264173,3.758229015610194e-93,0.8282284380046975,0.8359083770694399,1.0,0.8320684075370687
PanCK,alphaSMA,0.46998764904590723,0.01120044188044679,365,0.0035404925649656135,-0.06294548990031543,-0.1781724881530106,5.285401413427908e-91,0.7388907924554263,0.560734024628038,1.0,0.6498124085417322
CD31,CD8A,0.46978958713819435,0.07787180029617093,3681,0.03570562501818746,-0.14580197754077623,-0.12430662775437182,0.0,0.84695848211569,0.8733733089116998,1.0,0.8601658955136949
PanCK,CD45RO,0.4695133993313919,0.02315914489311164,741,0.007187684905861698,-0.04769914871882761,-0.11351956198860576,5.300350635382141e-53,0.713617746848756,0.6247673932156197,1.0,0.6691925700321879
LAG-3,Beta-catenin,0.46465056179390474,0.04787973775413346,2169,0.021039255817562785,-0.06890357883228693,-0.18456122718919457,1.050453282871746e-108,0.8798357687569515,0.8697887644764198,1.0,0.8748122666166857
PanCK,CD3E,0.46328377892576655,0.02290616160373878,745,0.007226484824381869,-0.050165063055196656,-0.14374862597546925,1.9379176649821453e-58,0.6952424498578001,0.6092206867958906,1.0,0.6522315683268454
CD3E,Beta-catenin,0.4560565394024517,0.021154543322031007,992,0.009622379793002435,-0.14943904773494796,-0.22759563161142468,0.0,0.7942666320971512,0.7925910403919877,1.0,0.7934288362445694
CD163,Beta-catenin,0.44981197057143385,0.02455323460303089,1139,0.011048276798618722,-0.10200777295653835,-0.2948025547315125,1.6873915737636095e-236,0.8265654776595968,0.8337289799358111,1.0,0.8301472287977039
Beta-catenin,CD8A,0.4468780582096778,0.0277765870804578,1296,0.012571173600535439,-0.15078836640369203,-0.27499609010425446,0.0,0.8113157590343287,0.8168580589115563,1.0,0.8140869089729426
CD16,Beta-catenin,0.4462743921867176,0.029702329594477998,1377,0.013356871950568904,-0.12127871104858455,-0.288798451764601,0.0,0.873528812174493,0.8697217411372147,1.0,0.8716252766558539
Beta-catenin,CD45RO,0.4413306446732415,0.02102289878821855,975,0.009457480139291707,-0.14029276467265756,-0.2858747082058363,0.0,0.783837726938096,0.7840223678800865,1.0,0.7839300474090912
Beta-catenin,HLA-DR,0.4403448218095143,0.027831423544053904,1297,0.012580873580165481,-0.15452384813116624,-0.3112547049008197,0.0,0.8276772279519752,0.8447252246556937,1.0,0.8362012263038344
Beta-catenin,CD68,0.4386252115762593,0.028680852894980312,1333,0.012930072846847022,-0.14631984705045287,-0.3218762239104568,0.0,0.8715725669877337,0.8835173825151071,1.0,0.8775449747514203
Beta-catenin,CD45,0.43019870846760155,0.01748006379585327,822,0.007973383255895163,-0.24471463057932427,-0.3943313697439001,0.0,0.8169436955582766,0.819732434935755,1.0,0.8183380652470158
