marker_a,marker_b,colocalization_score,jaccard_index,co_occurrence_spots,co_occurrence_fraction,pearson_r,spearman_rho,correlation_pvalue,neighbor_enrichment_ab,neighbor_enrichment_ba,neighbor_enrichment_pvalue,mutual_neighbor_enrichment
PD-1,CD31,0.4888246117028728,0.05429099792242186,2378,0.020269694335055148,-0.08058802167892601,-0.07052344807486523,3.1730306586978073e-129,0.8620978800462729,0.8442875543317561,1.0,0.8531927171890145
CD16,Vimentin,0.4887790647555551,0.07254476596683458,3946,0.03363507731123954,-0.1713777151600866,-0.21493826039297026,0.0,0.994417500496153,1.004932947374811,0.89,0.999675223935482
CD3E,CD31,0.4886983571440818,0.08479073243647235,4538,0.038681191292043844,-0.0590704314406582,-0.11772742285644491,3.5449660543334834e-91,0.8490091399330183,0.8771983707978639,1.0,0.863103755365441
CD138,alphaSMA,0.4886612222967075,0.006543432030099787,200,0.0017047682367582128,-0.015104265805964443,-0.045146902826096826,2.2949080270329463e-07,0.6283216642732293,0.656462970484347,1.0,0.6423923173787882
CD138,PTEN,0.48816931570608846,0.0054703878406708595,167,0.0014234814776931076,-0.028226297934914654,-0.07325134463169848,4.0511097020803406e-22,0.6293296702621973,0.6751693180694491,1.0,0.6522494941658232
CD11c,Vimentin,0.48795010286540774,0.05065835244402072,1966,0.016757871767333232,-0.04967754474547168,-0.07975294463240637,5.291764416175384e-65,0.8283459177090167,0.8501414468470695,1.0,0.8392436822780431
CD163,PCNA,0.48765227143815293,0.10116427523390309,5309,0.04525307284474676,-0.08007125665530206,-0.0993932493382904,4.0531701456359907e-166,0.9563594327005889,0.9699997615867223,1.0,0.9631795971436556
CD138,CD68,0.4864422490693604,0.004715600507333572,145,0.0012359569716497041,-0.013350173490285494,-0.04975290920185081,4.81207059532751e-06,0.5650171234041436,0.5793593526286879,1.0,0.5721882380164157
PanCK,CD11c,0.4864021533435263,0.020711250279579513,463,0.0039465384680952625,-0.02285099509560063,-0.06355550222242085,4.964951113450115e-15,0.7920156766794211,0.7111854858353645,1.0,0.7516005812573927
PanCK,CD45,0.48556266736674214,0.029985273955212513,1181,0.010066656438057247,-0.07522593701941299,-0.10436749299464974,8.320259252936929e-147,0.8063056965439854,0.7272914354106703,1.0,0.7667985659773279
LAG-3,CD4,0.483898392428494,0.09347108779142099,3456,0.029458395131181914,-0.027158327183006387,-0.009686958355590547,0.0009066711907426018,0.9097454758472034,0.8973300606999308,1.0,0.9035377682735671
LAG-3,CD31,0.48346861163371024,0.08012234927021535,3903,0.03326855214033652,-0.05818498288832184,-0.06539653480746943,1.6223823944475267e-88,0.9094747740008382,0.8910490276141807,1.0,0.9002619008075095
CD138,HLA-DR,0.48291396621488963,0.0035878534851104082,110,0.000937622530217017,-0.017858390599936762,-0.06915631005731154,9.521726538373027e-10,0.521212708869902,0.5322667059089167,1.0,0.5267397073894093
CD45RA,Vimentin,0.48266276850504697,0.06714944042132982,3162,0.026952385823147344,-0.08908123134559344,-0.10384744572599847,2.8568106564856023e-205,0.6827076085193916,0.7153265821158572,1.0,0.6990170953176245
CD20,VISTA,0.4824806410344348,0.06396800257697367,2383,0.020312313540974104,-0.07067118713830844,-0.032343975470859605,1.5487507394956191e-28,0.9979080181865572,1.0672176117469796,0.555,1.0325628149667683
Beta-catenin,CD11c,0.48214540416275486,0.03020329702335877,1037,0.008839223307591333,-0.02013555610106544,-0.09483003666391727,5.296324723457135e-12,0.8375115431054867,0.8209437568196296,1.0,0.8292276499625582
CD163,Vimentin,0.481952487716064,0.07380148672827551,4001,0.034103888576348045,-0.12275942185314975,-0.20108771793888494,0.0,0.9166221052429702,0.928660328883184,1.0,0.9226412170630771
HLA-DR,CD31,0.48085873240552324,0.09660757194482811,5106,0.043522733084437173,-0.12931274530994583,-0.09810724491250618,9.802782337666647e-249,0.8616233296757861,0.8396436178696286,1.0,0.8506334737727074
CD8A,alphaSMA,0.48049161794168777,0.08582221477883846,4612,0.03931195553964439,-0.11488224299145011,-0.10119129757604024,1.4548081160216097e-264,0.8723681362134152,0.8570144276133856,1.0,0.8646912819134005
Beta-catenin,PD-1,0.48029147778766235,0.024211991647608632,974,0.008302221313012496,-0.07361614842552412,-0.15490401650620964,1.1678407796037611e-140,0.8573748289910869,0.8823828540524238,1.0,0.8698788415217553
CD11c,PCNA,0.4789445652105298,0.0487614690822135,1876,0.015990726060792035,-0.04148415145036614,-0.0842627362309945,7.395049344710955e-46,0.8233024106592443,0.8416831593712529,1.0,0.8324927850152486
CD11c,alphaSMA,0.47871558566528033,0.0477820090572252,1857,0.015828773078300006,-0.04864989748736724,-0.04964291529933972,2.055808957510734e-62,0.8166064329738237,0.8110836478569537,1.0,0.8138450404153887
CD4,Vimentin,0.4785707768438905,0.05765724177726486,2498,0.021292555277110076,-0.06633748125712798,-0.12461439235081753,1.5527465817203312e-114,0.7777756473680525,0.8084211073064252,1.0,0.7930983773372389
CD20,alphaSMA,0.47836351435138147,0.04408159006729616,1690,0.014405291600606898,-0.05821404306105949,-0.021340861728766473,2.664161662019691e-13,0.6230789823695726,0.6507510848709114,1.0,0.636915033620242
PanCK,alphaSMA,0.47700126262178566,0.017032303512126395,677,0.00577064048142655,-0.055565857898899444,-0.16596679001965178,6.9880717613386985e-81,0.8480735391162845,0.6681040989123654,1.0,0.7580888190143249
Beta-catenin,CD16,0.47456932233622867,0.043464548303798464,2205,0.018795069810259295,-0.08987801767669565,-0.19421173437271394,6.168598430437084e-209,0.9607908409187755,0.9937667831077386,1.0,0.9772788120132571
CD4,PCNA,0.47447402567918884,0.057096285947141695,2452,0.020900458582655688,-0.03768782430692792,-0.1137782636179731,3.793264049679271e-38,0.7668549470774569,0.7908048498533208,1.0,0.7788298984653889
CD8A,CD31,0.4738316050825827,0.0697442710063102,3780,0.03222011967473022,-0.1277387617343928,-0.1420977477144076,0.0,0.8394786334263451,0.8464963937190826,1.0,0.8429875135727138
CD20,Beta-catenin,0.473233674096583,0.0329748890411367,1107,0.009435892190456707,-0.04857391169552399,-0.08314696809565603,3.1790786260556393e-62,0.5903795297824216,0.6411070043574075,1.0,0.6157432670699146
LAG-3,Beta-catenin,0.4728838690050513,0.044050932520984465,2010,0.01713292077942004,-0.055129559698780736,-0.15475663042423485,1.2074835412893882e-79,0.9135072460396335,0.8898107566942157,1.0,0.9016590013669246
PanCK,CD20,0.4707720311809085,0.0023104104376189183,51,0.00043471590037334426,-0.03639340350149283,-0.09885995709836624,1.0970002142507634e-35,0.053893234682396624,0.04884274175249231,1.0,0.05136798821744447
PanCK,CD31,0.47019326049054455,0.013461538461538462,532,0.004534683509776846,-0.04391572124804698,-0.1703078797458973,3.5055870833218383e-51,0.7244517695734373,0.5803864381528197,1.0,0.6524191038631284
CD163,alphaSMA,0.46994235309634114,0.0790352504638219,4260,0.03631156344294993,-0.1000739881935396,-0.11769692135258131,9.013631732694934e-259,0.8980550682608732,0.8739155433619464,1.0,0.8859853058114098
CD4,Beta-catenin,0.46939113480208194,0.02860414811044662,1124,0.009580797490581156,-0.035026583180162954,-0.13828643883085504,3.52049368582064e-33,0.6941998764033627,0.7321753668214621,1.0,0.7131876216124124
CD20,PD-1,0.46926208025987887,0.026748073847943015,736,0.006273547111270223,-0.05357520265844224,-0.07597098112521869,2.5785203700513225e-75,0.48143651454306513,0.48040143431743937,1.0,0.4809189744302522
LAG-3,CD20,0.46920815576848285,0.033702842839263364,1131,0.009640464378867694,-0.04166688556717438,-0.08459059775151355,3.0151022828880808e-46,0.49987911826385023,0.48966578682619183,1.0,0.494772452545021
CD4,PanCK,0.4692001583548027,0.013714576739786823,377,0.003213488126289231,-0.03482285490181695,-0.10249572376643629,8.166957544524948e-33,0.4114948189038275,0.45353103490284624,1.0,0.43251292690333687
CD4,CD31,0.467172255538295,0.043754167337272665,1903,0.016220869772754394,-0.07069158621952269,-0.13156111110909735,7.808139333374928e-130,0.7637895817316611,0.8231429049805841,1.0,0.7934662433561226
CD4,PTEN,0.4662106889917953,0.0284229003510667,1263,0.010765611415128114,-0.10004358953536692,-0.16510077469576653,1.292915174206696e-258,0.6490659084726087,0.6916764410252353,1.0,0.670371174748922
alphaSMA,CD45RO,0.4638061871749824,0.08223684210526316,4400,0.03750490120868068,-0.1140829304484732,-0.09455804510567122,3.894422688580348e-231,0.7848882441217172,0.7924745453613559,1.0,0.7886813947415365
Beta-catenin,CD45RA,0.46343502208308734,0.04768023174321357,2041,0.01739715985611756,-0.06874371278649616,-0.12776180711465707,7.202252811658091e-123,0.6829186157218675,0.6314049878890918,1.0,0.6571618018054797
PanCK,VISTA,0.46320867116499753,0.026829455972503656,1046,0.008915937878245453,-0.05756853684856556,-0.18252522645732647,1.0930583511078846e-86,0.7735469131728567,0.6839897576767949,1.0,0.7287683354248258
CD20,CD8A,0.4626674266140393,0.04938950898705654,1885,0.016067440631446155,-0.08209059352537033,-0.062315371767586156,2.8515988942322726e-101,0.7003837312221588,0.6995450960095667,1.0,0.6999644136158627
CD31,CD45RO,0.46227074790252304,0.07004556867850832,3766,0.032100785898157146,-0.12088806823482613,-0.12984172081022533,0.0,0.8090837818117937,0.7938469415085085,1.0,0.8014653616601511
PanCK,CD3E,0.46175101545640546,0.028133641137522515,1109,0.009452939872824289,-0.06389896498217679,-0.16139928870650158,2.1486279464752951e-106,0.6914061655282235,0.6290407835818302,1.0,0.6602234745550268
CD20,PCNA,0.46023418007215144,0.026001914568833925,1005,0.00856646038971002,-0.07303869616314083,-0.12267055336829817,1.737092643092664e-138,0.41841916231435583,0.43519693558511796,1.0,0.4268080489497369
Beta-catenin,CD68,0.4599837139231795,0.03379338537307041,1736,0.014797388295061286,-0.11195304254624147,-0.24598063246556737,1e-323,0.9003562197203453,0.9347878040842773,1.0,0.9175720119023113
CD3E,alphaSMA,0.45989623041791816,0.07384264789664234,4018,0.03424879387647249,-0.14355267584182002,-0.09827969057433555,1.3166051083936679e-249,0.755370007297162,0.7604281045134904,1.0,0.7578990559053262
CD4,alphaSMA,0.4592891549671131,0.047153839114120986,2061,0.017567636679793382,-0.0707232944162654,-0.11650483590664591,5.991699271288649e-130,0.648703148845902,0.6780002536610806,1.0,0.6633517012534913
CD45RA,PD-1,0.45902731214427744,0.04464504200766742,1642,0.013996147223784927,-0.07368462279659964,-0.1000829779650983,6.436238037849861e-141,0.5965955926434181,0.6011079656601498,1.0,0.598851779151784
LAG-3,CD45RA,0.4590156002358713,0.05602900324874052,2380,0.02028674201742273,-0.05546636286460549,-0.1143033941099278,1.340991569278708e-80,0.6037687557288305,0.5870372877797738,1.0,0.5954030217543022
CD45RA,alphaSMA,0.45891248917894395,0.05717956278168569,2715,0.02314222881399274,-0.08820989018270171,-0.10098502265579007,2.671112630196471e-201,0.5975619948361414,0.6344617604029872,1.0,0.6160118776195642
PanCK,CD45RA,0.45864485324250037,0.003792117369140868,122,0.0010399086244225098,-0.04968089040808636,-0.14265733382355436,5.188981921207244e-65,0.11270196795337867,0.09718191962695383,1.0,0.10494194379016625
Beta-catenin,CD8A,0.4580149674505161,0.031047563466588855,1596,0.013604050529330537,-0.12223335154917513,-0.2412186470416059,0.0,0.7981220293664244,0.8037933228302284,1.0,0.8009576760983264
CD45RA,CD163,0.45555466582282844,0.06530812145990375,3067,0.02614262091068719,-0.08948874344136099,-0.13026577642430645,3.847837445224651e-207,0.6583488859189583,0.6908969900264526,1.0,0.6746229379727054
CD20,PTEN,0.4555041475798409,0.016096630642085188,633,0.005395591469339743,-0.12129307733883349,-0.16506933884206654,0.0,0.2963411674696603,0.34060923265029014,1.0,0.3184752000599752
CD45RA,PCNA,0.4550607073321098,0.0620949863574352,2913,0.02482994936838337,-0.08901479839450858,-0.13873869791075474,5.754639177776142e-205,0.5788581980231993,0.6028804257858755,1.0,0.5908693119045374
CD45RA,CD31,0.4539322252726482,0.07497464885973808,3475,0.029620348113673946,-0.09337138606331778,-0.12893616617553205,2.1263025703130148e-225,0.6967333798518429,0.7793288004497211,1.0,0.738031090150782
CD20,CD163,0.45386204835551325,0.024152106885919837,940,0.0080124107127636,-0.07430832703705222,-0.134436503116294,2.758104081155803e-143,0.41475537558275777,0.44685826098404513,1.0,0.43080681828340145
Beta-catenin,HLA-DR,0.4531000950232713,0.029656405472636815,1526,0.013007381646465163,-0.1278235836480093,-0.2829668879246812,0.0,0.8401121231830467,0.866302641987563,1.0,0.8532073825853048
Beta-catenin,CD163,0.4516592316705824,0.029575185697853508,1517,0.012930667075811043,-0.09791191843421465,-0.23897275130873197,9.485225173563534e-248,0.8263725286800171,0.8429548004252343,1.0,0.8346636645526258
CD20,CD31,0.45140994872842866,0.02425353858869718,939,0.008003886871579808,-0.07889805622011742,-0.149601123253373,2.4861596992065578e-161,0.46989398841040625,0.5519854083737611,1.0,0.5109396983920836
alphaSMA,CD45,0.44880349941350073,0.09000410126393497,4828,0.041153105235343254,-0.2358260478562319,-0.16749718244652623,0.0,0.7977406318338135,0.7977406318338136,1.0,0.7977406318338136
Beta-catenin,CD3E,0.448459522454552,0.019807877041306435,1031,0.008788080260488586,-0.13754787759310041,-0.23282082737571028,0.0,0.7464185606581207,0.7365882568298638,1.0,0.7415034087439922
CD20,CD16,0.44776498253286645,0.014306732281467201,564,0.00480744642765816,-0.08446041936975293,-0.15252991514089112,1.1545520557280663e-184,0.22416817109556578,0.2412007990052311,1.0,0.23268448505039843
CD31,CD45,0.44692641176128367,0.07650830121553513,4129,0.0351949402478733,-0.23681637644994216,-0.21494201586113298,0.0,0.7588635059624115,0.7320836868833628,1.0,0.7454735964228871
Beta-catenin,CD45RO,0.44549081256445044,0.02482400889218229,1273,0.010850849826966024,-0.11279176598941884,-0.24623047916407642,0.0,0.763465206662233,0.7616367938276457,1.0,0.7625510002449394
CD20,CD68,0.4442815225056107,0.01714792299898683,677,0.00577064048142655,-0.08879716588682604,-0.16630663259652764,5.685258271983681e-204,0.2932957815322484,0.315537501180873,1.0,0.30441664135656066
CD45RA,PTEN,0.44167695953660907,0.0293441209084562,1429,0.01218056905163743,-0.15902817247307968,-0.24101409309672772,0.0,0.4033847638058256,0.45314164367325943,1.0,0.4282632037395425
CD45RA,CD16,0.4351567282324777,0.03872838355596976,1870,0.01593958301368929,-0.10417758806335708,-0.18451798670397257,2.2917661089798956e-280,0.3581017279177355,0.3773954241517771,1.0,0.3677485760347563
CD45RA,CD68,0.434214766547576,0.043783055065850875,2111,0.017993828738982934,-0.11226018559773099,-0.19094030189487707,0.0,0.4501013396473795,0.47109769060140166,1.0,0.46059951512439057
Beta-catenin,CD45,0.42117046305029104,0.018092609628948174,944,0.008046506077498764,-0.2269851227767631,-0.38768609272571203,0.0,0.7537743589389116,0.7407183504916349,1.0,0.7472463547152732
